LoyaltyId,PurchaseId,ProductId,PurchasedOn,TotalPrice,RewardPointsAdded,ActivityTypeDisplay,Subject
LOYID_3149,PID_9596,ProdID_9596,2017-04-14,106,34,POS Purchase,Purchased a product In-Store
LOYID_3149,PID_9597,ProdID_9597,2019-02-06,116,40,POS Purchase,Purchased a product In-Store
LOYID_3149,PID_9598,ProdID_9598,2019-02-06,87,20,POS Purchase,Purchased a product In-Store
LOYID_3149,PID_9599,ProdID_9599,2019-02-06,151,45,POS Purchase,Purchased a product In-Store
LOYID_3149,PID_9600,ProdID_9600,2019-02-06,150,20,POS Purchase,Purchased a product In-Store
LOYID_3150,PID_9601,ProdID_9601,2017-01-05,115,29,POS Purchase,Purchased a product In-Store
LOYID_3150,PID_9602,ProdID_9602,2018-11-04,41,21,POS Purchase,Purchased a product In-Store
LOYID_3150,PID_9603,ProdID_9603,2019-01-17,44,48,POS Purchase,Purchased a product In-Store
LOYID_3150,PID_9604,ProdID_9604,2019-01-18,106,37,POS Purchase,Purchased a product In-Store
LOYID_3150,PID_9605,ProdID_9605,2019-02-02,119,25,POS Purchase,Purchased a product In-Store
LOYID_3151,PID_9606,ProdID_9606,2018-01-06,139,24,POS Purchase,Purchased a product In-Store
LOYID_3151,PID_9607,ProdID_9607,2018-12-06,169,29,POS Purchase,Purchased a product In-Store
LOYID_3151,PID_9608,ProdID_9608,2019-02-01,186,46,POS Purchase,Purchased a product In-Store
LOYID_3152,PID_9609,ProdID_9609,2019-01-28,170,37,POS Purchase,Purchased a product In-Store
LOYID_3152,PID_9610,ProdID_9610,2019-02-05,179,22,POS Purchase,Purchased a product In-Store
LOYID_3152,PID_9611,ProdID_9611,2019-02-05,113,38,POS Purchase,Purchased a product In-Store
LOYID_3152,PID_9612,ProdID_9612,2019-02-05,83,49,POS Purchase,Purchased a product In-Store
LOYID_3152,PID_9613,ProdID_9613,2019-02-05,109,31,POS Purchase,Purchased a product In-Store
LOYID_3153,PID_9614,ProdID_9614,2017-05-04,79,26,POS Purchase,Purchased a product In-Store
LOYID_3153,PID_9615,ProdID_9615,2017-09-11,96,43,POS Purchase,Purchased a product In-Store
LOYID_3153,PID_9616,ProdID_9616,2019-01-22,140,39,POS Purchase,Purchased a product In-Store
LOYID_3153,PID_9617,ProdID_9617,2019-01-27,157,27,POS Purchase,Purchased a product In-Store
LOYID_3154,PID_9618,ProdID_9618,2017-04-09,102,32,POS Purchase,Purchased a product In-Store
LOYID_3154,PID_9619,ProdID_9619,2017-12-17,135,38,POS Purchase,Purchased a product In-Store
LOYID_3154,PID_9620,ProdID_9620,2018-11-01,105,32,POS Purchase,Purchased a product In-Store
LOYID_3155,PID_9621,ProdID_9621,2019-01-03,127,29,POS Purchase,Purchased a product In-Store
LOYID_3155,PID_9622,ProdID_9622,2019-01-23,88,31,POS Purchase,Purchased a product In-Store
LOYID_3155,PID_9623,ProdID_9623,2019-02-04,121,26,POS Purchase,Purchased a product In-Store
LOYID_3155,PID_9624,ProdID_9624,2019-02-06,183,27,POS Purchase,Purchased a product In-Store
LOYID_3155,PID_9625,ProdID_9625,2019-02-06,158,42,POS Purchase,Purchased a product In-Store
LOYID_3156,PID_9626,ProdID_9626,2018-10-01,182,38,POS Purchase,Purchased a product In-Store
LOYID_3156,PID_9627,ProdID_9627,2019-01-30,76,26,POS Purchase,Purchased a product In-Store
LOYID_3156,PID_9628,ProdID_9628,2019-01-30,162,44,POS Purchase,Purchased a product In-Store
LOYID_3156,PID_9629,ProdID_9629,2019-02-03,179,39,POS Purchase,Purchased a product In-Store
LOYID_3156,PID_9630,ProdID_9630,2019-02-06,51,39,POS Purchase,Purchased a product In-Store
LOYID_3157,PID_9631,ProdID_9631,2017-09-08,165,40,POS Purchase,Purchased a product In-Store
LOYID_3157,PID_9632,ProdID_9632,2018-11-05,193,46,POS Purchase,Purchased a product In-Store
LOYID_3157,PID_9633,ProdID_9633,2018-12-21,166,44,POS Purchase,Purchased a product In-Store
LOYID_3157,PID_9634,ProdID_9634,2019-01-13,137,48,POS Purchase,Purchased a product In-Store
LOYID_3158,PID_9635,ProdID_9635,2018-12-24,130,43,POS Purchase,Purchased a product In-Store
LOYID_3158,PID_9636,ProdID_9636,2018-12-26,163,40,POS Purchase,Purchased a product In-Store
LOYID_3158,PID_9637,ProdID_9637,2019-01-19,177,29,POS Purchase,Purchased a product In-Store
LOYID_3158,PID_9638,ProdID_9638,2019-01-23,61,28,POS Purchase,Purchased a product In-Store
LOYID_3159,PID_9639,ProdID_9639,2018-10-16,194,20,POS Purchase,Purchased a product In-Store
LOYID_3159,PID_9640,ProdID_9640,2018-10-30,184,36,POS Purchase,Purchased a product In-Store
LOYID_3159,PID_9641,ProdID_9641,2018-12-26,165,23,POS Purchase,Purchased a product In-Store
LOYID_3159,PID_9642,ProdID_9642,2019-01-22,68,27,POS Purchase,Purchased a product In-Store
LOYID_3159,PID_9643,ProdID_9643,2019-02-05,89,27,POS Purchase,Purchased a product In-Store
LOYID_3160,PID_9644,ProdID_9644,2017-11-13,38,24,POS Purchase,Purchased a product In-Store
LOYID_3160,PID_9645,ProdID_9645,2018-05-15,170,26,POS Purchase,Purchased a product In-Store
LOYID_3160,PID_9646,ProdID_9646,2018-07-04,182,41,POS Purchase,Purchased a product In-Store
LOYID_3161,PID_9647,ProdID_9647,2017-04-24,146,45,POS Purchase,Purchased a product In-Store
LOYID_3161,PID_9648,ProdID_9648,2017-04-28,176,35,POS Purchase,Purchased a product In-Store
LOYID_3161,PID_9649,ProdID_9649,2019-01-20,73,48,POS Purchase,Purchased a product In-Store
LOYID_3162,PID_9650,ProdID_9650,2017-09-11,123,35,POS Purchase,Purchased a product In-Store
LOYID_3162,PID_9651,ProdID_9651,2017-10-08,44,34,POS Purchase,Purchased a product In-Store
LOYID_3162,PID_9652,ProdID_9652,2018-11-15,139,43,POS Purchase,Purchased a product In-Store
LOYID_3162,PID_9653,ProdID_9653,2019-01-25,116,23,POS Purchase,Purchased a product In-Store
LOYID_3162,PID_9654,ProdID_9654,2019-01-25,52,21,POS Purchase,Purchased a product In-Store
LOYID_3163,PID_9655,ProdID_9655,2017-04-19,181,38,POS Purchase,Purchased a product In-Store
LOYID_3163,PID_9656,ProdID_9656,2017-11-28,155,44,POS Purchase,Purchased a product In-Store
LOYID_3163,PID_9657,ProdID_9657,2018-03-14,41,24,POS Purchase,Purchased a product In-Store
LOYID_3164,PID_9658,ProdID_9658,2017-11-23,61,49,POS Purchase,Purchased a product In-Store
LOYID_3164,PID_9659,ProdID_9659,2018-11-15,69,40,POS Purchase,Purchased a product In-Store
LOYID_3164,PID_9660,ProdID_9660,2018-11-17,79,20,POS Purchase,Purchased a product In-Store
LOYID_3165,PID_9661,ProdID_9661,2017-12-18,164,33,POS Purchase,Purchased a product In-Store
LOYID_3165,PID_9662,ProdID_9662,2018-12-24,148,20,POS Purchase,Purchased a product In-Store
LOYID_3165,PID_9663,ProdID_9663,2018-12-27,93,45,POS Purchase,Purchased a product In-Store
LOYID_3165,PID_9664,ProdID_9664,2019-01-26,135,46,POS Purchase,Purchased a product In-Store
LOYID_3165,PID_9665,ProdID_9665,2019-02-04,160,21,POS Purchase,Purchased a product In-Store
LOYID_3166,PID_9666,ProdID_9666,2017-05-04,75,21,POS Purchase,Purchased a product In-Store
LOYID_3166,PID_9667,ProdID_9667,2017-10-24,178,27,POS Purchase,Purchased a product In-Store
LOYID_3166,PID_9668,ProdID_9668,2018-01-08,145,38,POS Purchase,Purchased a product In-Store
LOYID_3167,PID_9669,ProdID_9669,2018-11-01,144,43,POS Purchase,Purchased a product In-Store
LOYID_3167,PID_9670,ProdID_9670,2019-01-26,118,41,POS Purchase,Purchased a product In-Store
LOYID_3167,PID_9671,ProdID_9671,2019-01-30,120,38,POS Purchase,Purchased a product In-Store
LOYID_3168,PID_9672,ProdID_9672,2018-08-13,63,48,POS Purchase,Purchased a product In-Store
LOYID_3168,PID_9673,ProdID_9673,2018-08-25,84,23,POS Purchase,Purchased a product In-Store
LOYID_3168,PID_9674,ProdID_9674,2018-09-06,164,42,POS Purchase,Purchased a product In-Store
LOYID_3168,PID_9675,ProdID_9675,2018-12-31,107,40,POS Purchase,Purchased a product In-Store
LOYID_3169,PID_9676,ProdID_9676,2018-02-12,156,49,POS Purchase,Purchased a product In-Store
LOYID_3169,PID_9677,ProdID_9677,2018-09-14,157,34,POS Purchase,Purchased a product In-Store
LOYID_3169,PID_9678,ProdID_9678,2019-01-04,67,32,POS Purchase,Purchased a product In-Store
LOYID_3170,PID_9679,ProdID_9679,2018-03-02,146,26,POS Purchase,Purchased a product In-Store
LOYID_3170,PID_9680,ProdID_9680,2018-05-27,44,35,POS Purchase,Purchased a product In-Store
LOYID_3170,PID_9681,ProdID_9681,2018-08-09,110,20,POS Purchase,Purchased a product In-Store
LOYID_3170,PID_9682,ProdID_9682,2018-10-23,36,24,POS Purchase,Purchased a product In-Store
LOYID_3170,PID_9683,ProdID_9683,2018-12-03,84,24,POS Purchase,Purchased a product In-Store
LOYID_3171,PID_9684,ProdID_9684,2018-06-03,156,30,POS Purchase,Purchased a product In-Store
LOYID_3171,PID_9685,ProdID_9685,2018-12-28,179,35,POS Purchase,Purchased a product In-Store
LOYID_3171,PID_9686,ProdID_9686,2019-01-01,80,40,POS Purchase,Purchased a product In-Store
LOYID_3171,PID_9687,ProdID_9687,2019-01-06,167,49,POS Purchase,Purchased a product In-Store
LOYID_3171,PID_9688,ProdID_9688,2019-01-28,166,22,POS Purchase,Purchased a product In-Store
LOYID_3172,PID_9689,ProdID_9689,2017-09-27,42,22,POS Purchase,Purchased a product In-Store
LOYID_3172,PID_9690,ProdID_9690,2018-05-22,178,26,POS Purchase,Purchased a product In-Store
LOYID_3172,PID_9691,ProdID_9691,2018-06-13,140,38,POS Purchase,Purchased a product In-Store
LOYID_3172,PID_9692,ProdID_9692,2018-07-23,70,40,POS Purchase,Purchased a product In-Store
LOYID_3173,PID_9693,ProdID_9693,2017-02-25,68,22,POS Purchase,Purchased a product In-Store
LOYID_3173,PID_9694,ProdID_9694,2017-07-09,104,41,POS Purchase,Purchased a product In-Store
LOYID_3173,PID_9695,ProdID_9695,2019-01-29,52,48,POS Purchase,Purchased a product In-Store
LOYID_3173,PID_9696,ProdID_9696,2019-01-31,146,32,POS Purchase,Purchased a product In-Store
LOYID_3174,PID_9697,ProdID_9697,2018-05-30,188,30,POS Purchase,Purchased a product In-Store
LOYID_3174,PID_9698,ProdID_9698,2018-10-04,81,25,POS Purchase,Purchased a product In-Store
LOYID_3174,PID_9699,ProdID_9699,2019-02-01,49,32,POS Purchase,Purchased a product In-Store
LOYID_3174,PID_9700,ProdID_9700,2019-02-02,107,30,POS Purchase,Purchased a product In-Store
LOYID_3174,PID_9701,ProdID_9701,2019-02-06,66,31,POS Purchase,Purchased a product In-Store
LOYID_3175,PID_9702,ProdID_9702,2018-03-04,53,44,POS Purchase,Purchased a product In-Store
LOYID_3175,PID_9703,ProdID_9703,2018-11-11,155,48,POS Purchase,Purchased a product In-Store
LOYID_3175,PID_9704,ProdID_9704,2019-01-29,85,25,POS Purchase,Purchased a product In-Store
LOYID_3175,PID_9705,ProdID_9705,2019-01-30,187,27,POS Purchase,Purchased a product In-Store
LOYID_3176,PID_9706,ProdID_9706,2018-09-16,86,38,POS Purchase,Purchased a product In-Store
LOYID_3176,PID_9707,ProdID_9707,2019-01-25,151,30,POS Purchase,Purchased a product In-Store
LOYID_3176,PID_9708,ProdID_9708,2019-02-05,57,48,POS Purchase,Purchased a product In-Store
LOYID_3176,PID_9709,ProdID_9709,2019-02-05,85,40,POS Purchase,Purchased a product In-Store
LOYID_3177,PID_9710,ProdID_9710,2017-01-16,183,35,POS Purchase,Purchased a product In-Store
LOYID_3177,PID_9711,ProdID_9711,2018-05-01,189,48,POS Purchase,Purchased a product In-Store
LOYID_3177,PID_9712,ProdID_9712,2018-08-24,85,40,POS Purchase,Purchased a product In-Store
LOYID_3178,PID_9713,ProdID_9713,2017-12-31,115,49,POS Purchase,Purchased a product In-Store
LOYID_3178,PID_9714,ProdID_9714,2018-08-24,162,33,POS Purchase,Purchased a product In-Store
LOYID_3178,PID_9715,ProdID_9715,2018-12-10,94,23,POS Purchase,Purchased a product In-Store
LOYID_3178,PID_9716,ProdID_9716,2019-01-17,172,37,POS Purchase,Purchased a product In-Store
LOYID_3178,PID_9717,ProdID_9717,2019-01-31,129,45,POS Purchase,Purchased a product In-Store
LOYID_3179,PID_9718,ProdID_9718,2017-03-04,138,25,POS Purchase,Purchased a product In-Store
LOYID_3179,PID_9719,ProdID_9719,2017-03-10,70,24,POS Purchase,Purchased a product In-Store
LOYID_3179,PID_9720,ProdID_9720,2018-11-02,96,40,POS Purchase,Purchased a product In-Store
LOYID_3180,PID_9721,ProdID_9721,2017-10-06,183,23,POS Purchase,Purchased a product In-Store
LOYID_3180,PID_9722,ProdID_9722,2018-01-06,154,31,POS Purchase,Purchased a product In-Store
LOYID_3180,PID_9723,ProdID_9723,2018-09-15,44,29,POS Purchase,Purchased a product In-Store
LOYID_3180,PID_9724,ProdID_9724,2018-10-19,185,29,POS Purchase,Purchased a product In-Store
LOYID_3181,PID_9725,ProdID_9725,2017-08-30,87,35,POS Purchase,Purchased a product In-Store
LOYID_3181,PID_9726,ProdID_9726,2018-02-20,100,41,POS Purchase,Purchased a product In-Store
LOYID_3181,PID_9727,ProdID_9727,2018-11-24,58,30,POS Purchase,Purchased a product In-Store
LOYID_3181,PID_9728,ProdID_9728,2018-12-04,120,44,POS Purchase,Purchased a product In-Store
LOYID_3181,PID_9729,ProdID_9729,2018-12-26,189,37,POS Purchase,Purchased a product In-Store
LOYID_3182,PID_9730,ProdID_9730,2019-01-20,44,46,POS Purchase,Purchased a product In-Store
LOYID_3182,PID_9731,ProdID_9731,2019-01-30,158,27,POS Purchase,Purchased a product In-Store
LOYID_3182,PID_9732,ProdID_9732,2019-02-03,38,36,POS Purchase,Purchased a product In-Store
LOYID_3183,PID_9733,ProdID_9733,2018-09-09,71,36,POS Purchase,Purchased a product In-Store
LOYID_3183,PID_9734,ProdID_9734,2018-12-09,109,38,POS Purchase,Purchased a product In-Store
LOYID_3183,PID_9735,ProdID_9735,2019-01-31,41,34,POS Purchase,Purchased a product In-Store
LOYID_3183,PID_9736,ProdID_9736,2019-02-01,64,20,POS Purchase,Purchased a product In-Store
LOYID_3183,PID_9737,ProdID_9737,2019-02-01,54,30,POS Purchase,Purchased a product In-Store
LOYID_3184,PID_9738,ProdID_9738,2018-01-02,66,30,POS Purchase,Purchased a product In-Store
LOYID_3184,PID_9739,ProdID_9739,2018-10-19,38,43,POS Purchase,Purchased a product In-Store
LOYID_3184,PID_9740,ProdID_9740,2018-11-28,113,31,POS Purchase,Purchased a product In-Store
LOYID_3184,PID_9741,ProdID_9741,2019-01-11,168,45,POS Purchase,Purchased a product In-Store
LOYID_3184,PID_9742,ProdID_9742,2019-01-30,174,32,POS Purchase,Purchased a product In-Store
LOYID_3185,PID_9743,ProdID_9743,2017-04-14,158,37,POS Purchase,Purchased a product In-Store
LOYID_3185,PID_9744,ProdID_9744,2017-09-06,74,22,POS Purchase,Purchased a product In-Store
LOYID_3185,PID_9745,ProdID_9745,2018-06-06,115,31,POS Purchase,Purchased a product In-Store
LOYID_3186,PID_9746,ProdID_9746,2017-09-18,182,31,POS Purchase,Purchased a product In-Store
LOYID_3186,PID_9747,ProdID_9747,2017-10-06,120,33,POS Purchase,Purchased a product In-Store
LOYID_3186,PID_9748,ProdID_9748,2018-05-14,109,38,POS Purchase,Purchased a product In-Store
LOYID_3186,PID_9749,ProdID_9749,2018-10-25,64,29,POS Purchase,Purchased a product In-Store
LOYID_3186,PID_9750,ProdID_9750,2019-01-11,99,33,POS Purchase,Purchased a product In-Store
LOYID_3187,PID_9751,ProdID_9751,2017-10-15,108,30,POS Purchase,Purchased a product In-Store
LOYID_3187,PID_9752,ProdID_9752,2018-04-02,166,45,POS Purchase,Purchased a product In-Store
LOYID_3187,PID_9753,ProdID_9753,2018-05-05,160,38,POS Purchase,Purchased a product In-Store
LOYID_3187,PID_9754,ProdID_9754,2019-01-15,37,45,POS Purchase,Purchased a product In-Store
LOYID_3187,PID_9755,ProdID_9755,2019-01-19,139,32,POS Purchase,Purchased a product In-Store
LOYID_3188,PID_9756,ProdID_9756,2017-02-09,38,21,POS Purchase,Purchased a product In-Store
LOYID_3188,PID_9757,ProdID_9757,2018-09-27,78,27,POS Purchase,Purchased a product In-Store
LOYID_3188,PID_9758,ProdID_9758,2018-11-16,100,43,POS Purchase,Purchased a product In-Store
LOYID_3188,PID_9759,ProdID_9759,2019-01-21,59,45,POS Purchase,Purchased a product In-Store
LOYID_3189,PID_9760,ProdID_9760,2019-01-15,140,46,POS Purchase,Purchased a product In-Store
LOYID_3189,PID_9761,ProdID_9761,2019-01-24,83,43,POS Purchase,Purchased a product In-Store
LOYID_3189,PID_9762,ProdID_9762,2019-02-06,101,46,POS Purchase,Purchased a product In-Store
LOYID_3189,PID_9763,ProdID_9763,2019-02-06,30,42,POS Purchase,Purchased a product In-Store
LOYID_3190,PID_9764,ProdID_9764,2017-08-13,71,26,POS Purchase,Purchased a product In-Store
LOYID_3190,PID_9765,ProdID_9765,2018-01-31,32,46,POS Purchase,Purchased a product In-Store
LOYID_3190,PID_9766,ProdID_9766,2018-03-27,101,24,POS Purchase,Purchased a product In-Store
LOYID_3190,PID_9767,ProdID_9767,2018-04-01,79,22,POS Purchase,Purchased a product In-Store
LOYID_3190,PID_9768,ProdID_9768,2019-01-30,68,38,POS Purchase,Purchased a product In-Store
LOYID_3191,PID_9769,ProdID_9769,2017-06-11,38,34,POS Purchase,Purchased a product In-Store
LOYID_3191,PID_9770,ProdID_9770,2017-12-21,107,43,POS Purchase,Purchased a product In-Store
LOYID_3191,PID_9771,ProdID_9771,2018-06-16,175,32,POS Purchase,Purchased a product In-Store
LOYID_3192,PID_9772,ProdID_9772,2017-05-12,129,35,POS Purchase,Purchased a product In-Store
LOYID_3192,PID_9773,ProdID_9773,2018-11-06,108,41,POS Purchase,Purchased a product In-Store
LOYID_3192,PID_9774,ProdID_9774,2018-11-08,173,23,POS Purchase,Purchased a product In-Store
LOYID_3192,PID_9775,ProdID_9775,2018-12-13,82,33,POS Purchase,Purchased a product In-Store
LOYID_3192,PID_9776,ProdID_9776,2019-01-01,178,40,POS Purchase,Purchased a product In-Store
LOYID_3193,PID_9777,ProdID_9777,2017-04-30,89,33,POS Purchase,Purchased a product In-Store
LOYID_3193,PID_9778,ProdID_9778,2017-05-21,169,34,POS Purchase,Purchased a product In-Store
LOYID_3193,PID_9779,ProdID_9779,2019-01-20,91,47,POS Purchase,Purchased a product In-Store
LOYID_3193,PID_9780,ProdID_9780,2019-01-25,165,44,POS Purchase,Purchased a product In-Store
LOYID_3193,PID_9781,ProdID_9781,2019-02-02,67,21,POS Purchase,Purchased a product In-Store
LOYID_3194,PID_9782,ProdID_9782,2018-09-06,124,23,POS Purchase,Purchased a product In-Store
LOYID_3194,PID_9783,ProdID_9783,2019-01-18,181,45,POS Purchase,Purchased a product In-Store
LOYID_3194,PID_9784,ProdID_9784,2019-01-22,77,27,POS Purchase,Purchased a product In-Store
LOYID_3194,PID_9785,ProdID_9785,2019-02-06,158,36,POS Purchase,Purchased a product In-Store
LOYID_3195,PID_9786,ProdID_9786,2017-12-14,187,21,POS Purchase,Purchased a product In-Store
LOYID_3195,PID_9787,ProdID_9787,2018-12-10,118,40,POS Purchase,Purchased a product In-Store
LOYID_3195,PID_9788,ProdID_9788,2018-12-24,85,39,POS Purchase,Purchased a product In-Store
LOYID_3195,PID_9789,ProdID_9789,2018-12-24,34,22,POS Purchase,Purchased a product In-Store
LOYID_3195,PID_9790,ProdID_9790,2019-01-30,111,45,POS Purchase,Purchased a product In-Store
LOYID_3196,PID_9791,ProdID_9791,2019-01-31,74,24,POS Purchase,Purchased a product In-Store
LOYID_3196,PID_9792,ProdID_9792,2019-02-06,181,21,POS Purchase,Purchased a product In-Store
LOYID_3196,PID_9793,ProdID_9793,2019-02-06,192,29,POS Purchase,Purchased a product In-Store
LOYID_3196,PID_9794,ProdID_9794,2019-02-06,168,24,POS Purchase,Purchased a product In-Store
LOYID_3196,PID_9795,ProdID_9795,2019-02-06,169,26,POS Purchase,Purchased a product In-Store
LOYID_3197,PID_9796,ProdID_9796,2017-07-05,180,38,POS Purchase,Purchased a product In-Store
LOYID_3197,PID_9797,ProdID_9797,2018-10-07,170,41,POS Purchase,Purchased a product In-Store
LOYID_3197,PID_9798,ProdID_9798,2019-01-02,103,31,POS Purchase,Purchased a product In-Store
LOYID_3197,PID_9799,ProdID_9799,2019-01-12,116,26,POS Purchase,Purchased a product In-Store
LOYID_3197,PID_9800,ProdID_9800,2019-01-23,151,20,POS Purchase,Purchased a product In-Store
LOYID_3198,PID_9801,ProdID_9801,2017-10-07,63,45,POS Purchase,Purchased a product In-Store
LOYID_3198,PID_9802,ProdID_9802,2017-12-23,63,42,POS Purchase,Purchased a product In-Store
LOYID_3198,PID_9803,ProdID_9803,2018-12-28,60,35,POS Purchase,Purchased a product In-Store
LOYID_3198,PID_9804,ProdID_9804,2019-02-06,165,22,POS Purchase,Purchased a product In-Store
LOYID_3198,PID_9805,ProdID_9805,2019-02-06,51,30,POS Purchase,Purchased a product In-Store
LOYID_3199,PID_9806,ProdID_9806,2018-07-26,96,33,POS Purchase,Purchased a product In-Store
LOYID_3199,PID_9807,ProdID_9807,2018-08-18,116,27,POS Purchase,Purchased a product In-Store
LOYID_3199,PID_9808,ProdID_9808,2018-09-23,161,24,POS Purchase,Purchased a product In-Store
LOYID_3200,PID_9809,ProdID_9809,2017-10-24,170,21,POS Purchase,Purchased a product In-Store
LOYID_3200,PID_9810,ProdID_9810,2017-11-08,189,43,POS Purchase,Purchased a product In-Store
LOYID_3200,PID_9811,ProdID_9811,2018-03-09,173,48,POS Purchase,Purchased a product In-Store
LOYID_3200,PID_9812,ProdID_9812,2018-09-07,119,22,POS Purchase,Purchased a product In-Store
LOYID_3201,PID_9813,ProdID_9813,2018-05-08,53,33,POS Purchase,Purchased a product In-Store
LOYID_3201,PID_9814,ProdID_9814,2018-08-13,30,36,POS Purchase,Purchased a product In-Store
