ReviewId,UserId,ReviewText,ActivityTypeDisplay,ReviewRating,ReviewDate
REVWID_14309,CNTID_4325,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_14310,CNTID_4326,Product is available only in limited colors,WebsiteReview,3,1/7/2019
REVWID_14311,CNTID_4326,Product is available only in limited colors,WebsiteReview,3,1/12/2019
REVWID_14312,CNTID_4326,Satisfied with my product,WebsiteReview,4,2/5/2019
REVWID_14313,CNTID_4326,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_14314,CNTID_4327,The shipment was delayed,WebsiteReview,2,2/7/2018
REVWID_14315,CNTID_4327,Product is available only in limited colors,WebsiteReview,3,9/28/2018
REVWID_14316,CNTID_4327,Satisfied with my product,WebsiteReview,4,10/1/2018
REVWID_14317,CNTID_4327,Product is available only in limited colors,WebsiteReview,3,1/28/2019
REVWID_14318,CNTID_4327,Satisfied with my product,WebsiteReview,4,2/1/2019
REVWID_14319,CNTID_4328,Affordable prices and good quality products,WebsiteReview,5,10/7/2018
REVWID_14320,CNTID_4328,The shipment was delayed,WebsiteReview,2,12/26/2018
REVWID_14321,CNTID_4328,Product is available only in limited colors,WebsiteReview,3,1/10/2019
REVWID_14322,CNTID_4329,Affordable prices and good quality products,WebsiteReview,5,5/28/2018
REVWID_14323,CNTID_4329,The shipment was delayed,WebsiteReview,2,10/5/2018
REVWID_14324,CNTID_4329,Satisfied with my product,WebsiteReview,4,10/14/2018
REVWID_14325,CNTID_4330,The shipment was delayed,WebsiteReview,2,11/15/2018
REVWID_14326,CNTID_4330,Product is available only in limited colors,WebsiteReview,3,11/30/2018
REVWID_14327,CNTID_4330,Product is available only in limited colors,WebsiteReview,3,12/20/2018
REVWID_14328,CNTID_4330,The shipment was delayed,WebsiteReview,2,2/3/2019
REVWID_14329,CNTID_4330,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_14330,CNTID_4331,Satisfied with my product,WebsiteReview,4,1/15/2019
REVWID_14331,CNTID_4331,Satisfied with my product,WebsiteReview,4,1/20/2019
REVWID_14332,CNTID_4331,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_14333,CNTID_4331,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_14334,CNTID_4332,Affordable prices and good quality products,WebsiteReview,5,1/21/2019
REVWID_14335,CNTID_4332,Satisfied with my product,WebsiteReview,4,1/25/2019
REVWID_14336,CNTID_4332,The shipment was delayed,WebsiteReview,2,1/31/2019
REVWID_14337,CNTID_4333,Satisfied with my product,WebsiteReview,4,2/5/2018
REVWID_14338,CNTID_4333,Satisfied with my product,WebsiteReview,4,2/20/2018
REVWID_14339,CNTID_4333,The shipment was delayed,WebsiteReview,2,1/20/2019
REVWID_14340,CNTID_4333,The shipment was delayed,WebsiteReview,2,1/26/2019
REVWID_14341,CNTID_4333,Satisfied with my product,WebsiteReview,4,1/31/2019
REVWID_14342,CNTID_4334,The shipment was delayed,WebsiteReview,2,7/13/2018
REVWID_14343,CNTID_4334,Affordable prices and good quality products,WebsiteReview,5,1/19/2019
REVWID_14344,CNTID_4334,Satisfied with my product,WebsiteReview,4,1/25/2019
REVWID_14345,CNTID_4334,Product is available only in limited colors,WebsiteReview,3,1/30/2019
REVWID_14346,CNTID_4335,Product is available only in limited colors,WebsiteReview,3,6/6/2018
REVWID_14347,CNTID_4335,Affordable prices and good quality products,WebsiteReview,5,10/27/2018
REVWID_14348,CNTID_4335,Product is available only in limited colors,WebsiteReview,3,10/30/2018
REVWID_14349,CNTID_4336,The shipment was delayed,WebsiteReview,2,3/13/2018
REVWID_14350,CNTID_4336,Satisfied with my product,WebsiteReview,4,11/9/2018
REVWID_14351,CNTID_4336,Affordable prices and good quality products,WebsiteReview,5,1/16/2019
REVWID_14352,CNTID_4336,Satisfied with my product,WebsiteReview,4,1/24/2019
REVWID_14353,CNTID_4336,Affordable prices and good quality products,WebsiteReview,5,1/28/2019
REVWID_14354,CNTID_4337,Satisfied with my product,WebsiteReview,4,6/29/2018
REVWID_14355,CNTID_4337,Satisfied with my product,WebsiteReview,4,9/3/2018
REVWID_14356,CNTID_4337,Product is available only in limited colors,WebsiteReview,3,1/18/2019
REVWID_14357,CNTID_4337,Satisfied with my product,WebsiteReview,4,1/28/2019
REVWID_14358,CNTID_4337,Affordable prices and good quality products,WebsiteReview,5,2/1/2019
REVWID_14359,CNTID_4338,Product is available only in limited colors,WebsiteReview,3,1/4/2019
REVWID_14360,CNTID_4338,Affordable prices and good quality products,WebsiteReview,5,1/17/2019
REVWID_14361,CNTID_4338,Affordable prices and good quality products,WebsiteReview,5,2/1/2019
REVWID_14362,CNTID_4339,The shipment was delayed,WebsiteReview,2,10/4/2018
REVWID_14363,CNTID_4339,Affordable prices and good quality products,WebsiteReview,5,11/8/2018
REVWID_14364,CNTID_4339,Affordable prices and good quality products,WebsiteReview,5,12/27/2018
REVWID_14365,CNTID_4340,Satisfied with my product,WebsiteReview,4,11/7/2018
REVWID_14366,CNTID_4340,Satisfied with my product,WebsiteReview,4,11/19/2018
REVWID_14367,CNTID_4340,Product is available only in limited colors,WebsiteReview,3,12/8/2018
REVWID_14368,CNTID_4341,The shipment was delayed,WebsiteReview,2,3/19/2018
REVWID_14369,CNTID_4341,Product is available only in limited colors,WebsiteReview,3,8/16/2018
REVWID_14370,CNTID_4341,Satisfied with my product,WebsiteReview,4,10/8/2018
REVWID_14371,CNTID_4341,Satisfied with my product,WebsiteReview,4,12/22/2018
REVWID_14372,CNTID_4341,Affordable prices and good quality products,WebsiteReview,5,1/3/2019
REVWID_14373,CNTID_4342,Satisfied with my product,WebsiteReview,4,11/28/2018
REVWID_14374,CNTID_4342,Affordable prices and good quality products,WebsiteReview,5,1/31/2019
REVWID_14375,CNTID_4342,Satisfied with my product,WebsiteReview,4,1/31/2019
REVWID_14376,CNTID_4343,Product is available only in limited colors,WebsiteReview,3,11/28/2018
REVWID_14377,CNTID_4343,The shipment was delayed,WebsiteReview,2,12/22/2018
REVWID_14378,CNTID_4343,The shipment was delayed,WebsiteReview,2,1/29/2019
REVWID_14379,CNTID_4343,The shipment was delayed,WebsiteReview,2,1/29/2019
REVWID_14380,CNTID_4343,The shipment was delayed,WebsiteReview,2,2/1/2019
REVWID_14381,CNTID_4344,The shipment was delayed,WebsiteReview,2,3/19/2018
REVWID_14382,CNTID_4344,Satisfied with my product,WebsiteReview,4,12/28/2018
REVWID_14383,CNTID_4344,Affordable prices and good quality products,WebsiteReview,5,12/28/2018
REVWID_14384,CNTID_4345,Affordable prices and good quality products,WebsiteReview,5,8/30/2018
REVWID_14385,CNTID_4345,Satisfied with my product,WebsiteReview,4,10/24/2018
REVWID_14386,CNTID_4345,The shipment was delayed,WebsiteReview,2,2/2/2019
REVWID_14387,CNTID_4345,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_14388,CNTID_4346,The shipment was delayed,WebsiteReview,2,10/13/2018
REVWID_14389,CNTID_4346,The shipment was delayed,WebsiteReview,2,11/14/2018
REVWID_14390,CNTID_4346,Product is available only in limited colors,WebsiteReview,3,1/22/2019
REVWID_14391,CNTID_4346,The shipment was delayed,WebsiteReview,2,1/29/2019
REVWID_14392,CNTID_4347,Affordable prices and good quality products,WebsiteReview,5,4/13/2018
REVWID_14393,CNTID_4347,Affordable prices and good quality products,WebsiteReview,5,1/18/2019
REVWID_14394,CNTID_4347,Affordable prices and good quality products,WebsiteReview,5,1/25/2019
REVWID_14395,CNTID_4347,Affordable prices and good quality products,WebsiteReview,5,2/5/2019
REVWID_14396,CNTID_4348,Satisfied with my product,WebsiteReview,4,12/15/2018
REVWID_14397,CNTID_4348,The shipment was delayed,WebsiteReview,2,1/27/2019
REVWID_14398,CNTID_4348,Affordable prices and good quality products,WebsiteReview,5,2/4/2019
REVWID_14399,CNTID_4348,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_14400,CNTID_4349,Product is available only in limited colors,WebsiteReview,3,10/25/2018
REVWID_14401,CNTID_4349,The shipment was delayed,WebsiteReview,2,1/1/2019
REVWID_14402,CNTID_4349,Affordable prices and good quality products,WebsiteReview,5,1/28/2019
REVWID_14403,CNTID_4349,Product is available only in limited colors,WebsiteReview,3,2/2/2019
REVWID_14404,CNTID_4349,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_14405,CNTID_4350,Satisfied with my product,WebsiteReview,4,1/14/2018
REVWID_14406,CNTID_4350,Affordable prices and good quality products,WebsiteReview,5,4/21/2018
REVWID_14407,CNTID_4350,The shipment was delayed,WebsiteReview,2,8/9/2018
REVWID_14408,CNTID_4351,Affordable prices and good quality products,WebsiteReview,5,7/24/2018
REVWID_14409,CNTID_4351,The shipment was delayed,WebsiteReview,2,1/22/2019
REVWID_14410,CNTID_4351,Product is available only in limited colors,WebsiteReview,3,1/24/2019
REVWID_14411,CNTID_4351,The shipment was delayed,WebsiteReview,2,2/2/2019
REVWID_14412,CNTID_4351,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_14413,CNTID_4352,Satisfied with my product,WebsiteReview,4,4/8/2018
REVWID_14414,CNTID_4352,The shipment was delayed,WebsiteReview,2,5/14/2018
REVWID_14415,CNTID_4352,Product is available only in limited colors,WebsiteReview,3,9/29/2018
REVWID_14416,CNTID_4353,Affordable prices and good quality products,WebsiteReview,5,3/2/2018
REVWID_14417,CNTID_4353,Affordable prices and good quality products,WebsiteReview,5,12/15/2018
REVWID_14418,CNTID_4353,The shipment was delayed,WebsiteReview,2,1/21/2019
REVWID_14419,CNTID_4354,Satisfied with my product,WebsiteReview,4,3/28/2018
REVWID_14420,CNTID_4354,The shipment was delayed,WebsiteReview,2,10/1/2018
REVWID_14421,CNTID_4354,Affordable prices and good quality products,WebsiteReview,5,11/11/2018
REVWID_14422,CNTID_4354,Product is available only in limited colors,WebsiteReview,3,12/1/2018
REVWID_14423,CNTID_4354,Affordable prices and good quality products,WebsiteReview,5,2/3/2019
REVWID_14424,CNTID_4355,Affordable prices and good quality products,WebsiteReview,5,4/18/2018
REVWID_14425,CNTID_4355,Product is available only in limited colors,WebsiteReview,3,9/15/2018
REVWID_14426,CNTID_4355,Product is available only in limited colors,WebsiteReview,3,1/17/2019
REVWID_14427,CNTID_4355,Product is available only in limited colors,WebsiteReview,3,1/20/2019
REVWID_14428,CNTID_4355,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_14429,CNTID_4356,The shipment was delayed,WebsiteReview,2,5/12/2018
REVWID_14430,CNTID_4356,Product is available only in limited colors,WebsiteReview,3,6/1/2018
REVWID_14431,CNTID_4356,Affordable prices and good quality products,WebsiteReview,5,9/14/2018
REVWID_14432,CNTID_4357,Product is available only in limited colors,WebsiteReview,3,7/17/2018
REVWID_14433,CNTID_4357,The shipment was delayed,WebsiteReview,2,11/17/2018
REVWID_14434,CNTID_4357,Satisfied with my product,WebsiteReview,4,1/4/2019
REVWID_14435,CNTID_4357,Product is available only in limited colors,WebsiteReview,3,1/22/2019
REVWID_14436,CNTID_4357,Satisfied with my product,WebsiteReview,4,2/1/2019
REVWID_14437,CNTID_4358,Product is available only in limited colors,WebsiteReview,3,6/18/2018
REVWID_14438,CNTID_4358,Product is available only in limited colors,WebsiteReview,3,10/7/2018
REVWID_14439,CNTID_4358,Product is available only in limited colors,WebsiteReview,3,1/20/2019
REVWID_14440,CNTID_4359,Affordable prices and good quality products,WebsiteReview,5,10/4/2018
REVWID_14441,CNTID_4359,Affordable prices and good quality products,WebsiteReview,5,10/16/2018
REVWID_14442,CNTID_4359,Product is available only in limited colors,WebsiteReview,3,10/17/2018
REVWID_14443,CNTID_4359,Product is available only in limited colors,WebsiteReview,3,1/3/2019
REVWID_14444,CNTID_4359,The shipment was delayed,WebsiteReview,2,1/11/2019
REVWID_14445,CNTID_4360,Satisfied with my product,WebsiteReview,4,3/21/2018
REVWID_14446,CNTID_4360,Product is available only in limited colors,WebsiteReview,3,9/14/2018
REVWID_14447,CNTID_4360,Affordable prices and good quality products,WebsiteReview,5,11/25/2018
REVWID_14448,CNTID_4360,Affordable prices and good quality products,WebsiteReview,5,1/16/2019
REVWID_14449,CNTID_4360,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_14450,CNTID_4361,The shipment was delayed,WebsiteReview,2,2/8/2018
REVWID_14451,CNTID_4361,Product is available only in limited colors,WebsiteReview,3,5/24/2018
REVWID_14452,CNTID_4361,Satisfied with my product,WebsiteReview,4,7/1/2018
REVWID_14453,CNTID_4361,Affordable prices and good quality products,WebsiteReview,5,7/31/2018
REVWID_14454,CNTID_4362,The shipment was delayed,WebsiteReview,2,2/17/2018
REVWID_14455,CNTID_4362,The shipment was delayed,WebsiteReview,2,2/17/2018
REVWID_14456,CNTID_4362,The shipment was delayed,WebsiteReview,2,8/21/2018
REVWID_14457,CNTID_4363,Affordable prices and good quality products,WebsiteReview,5,7/31/2018
REVWID_14458,CNTID_4363,Product is available only in limited colors,WebsiteReview,3,12/9/2018
REVWID_14459,CNTID_4363,Satisfied with my product,WebsiteReview,4,12/9/2018
REVWID_14460,CNTID_4363,Affordable prices and good quality products,WebsiteReview,5,1/6/2019
REVWID_14461,CNTID_4363,Satisfied with my product,WebsiteReview,4,1/22/2019
REVWID_14462,CNTID_4364,Affordable prices and good quality products,WebsiteReview,5,7/16/2018
REVWID_14463,CNTID_4364,Satisfied with my product,WebsiteReview,4,9/18/2018
REVWID_14464,CNTID_4364,Satisfied with my product,WebsiteReview,4,1/19/2019
REVWID_14465,CNTID_4364,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_14466,CNTID_4365,The shipment was delayed,WebsiteReview,2,11/27/2018
REVWID_14467,CNTID_4365,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_14468,CNTID_4365,The shipment was delayed,WebsiteReview,2,2/6/2019
REVWID_14469,CNTID_4365,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_14470,CNTID_4366,Affordable prices and good quality products,WebsiteReview,5,10/9/2018
REVWID_14471,CNTID_4366,Affordable prices and good quality products,WebsiteReview,5,1/19/2019
REVWID_14472,CNTID_4366,The shipment was delayed,WebsiteReview,2,1/27/2019
REVWID_14473,CNTID_4366,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_14474,CNTID_4367,The shipment was delayed,WebsiteReview,2,5/22/2018
REVWID_14475,CNTID_4367,The shipment was delayed,WebsiteReview,2,1/19/2019
REVWID_14476,CNTID_4367,Affordable prices and good quality products,WebsiteReview,5,1/19/2019
REVWID_14477,CNTID_4367,Product is available only in limited colors,WebsiteReview,3,1/23/2019
REVWID_14478,CNTID_4368,The shipment was delayed,WebsiteReview,2,1/15/2019
REVWID_14479,CNTID_4368,The shipment was delayed,WebsiteReview,2,1/27/2019
REVWID_14480,CNTID_4368,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_14481,CNTID_4369,The shipment was delayed,WebsiteReview,2,6/20/2018
REVWID_14482,CNTID_4369,The shipment was delayed,WebsiteReview,2,6/25/2018
REVWID_14483,CNTID_4369,The shipment was delayed,WebsiteReview,2,7/1/2018
REVWID_14484,CNTID_4369,Affordable prices and good quality products,WebsiteReview,5,12/30/2018
REVWID_14485,CNTID_4369,Affordable prices and good quality products,WebsiteReview,5,1/3/2019
REVWID_14486,CNTID_4370,Satisfied with my product,WebsiteReview,4,2/23/2018
REVWID_14487,CNTID_4370,Affordable prices and good quality products,WebsiteReview,5,4/9/2018
REVWID_14488,CNTID_4370,The shipment was delayed,WebsiteReview,2,4/18/2018
REVWID_14489,CNTID_4371,Affordable prices and good quality products,WebsiteReview,5,9/26/2018
REVWID_14490,CNTID_4371,Affordable prices and good quality products,WebsiteReview,5,2/5/2019
REVWID_14491,CNTID_4371,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_14492,CNTID_4371,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_14493,CNTID_4371,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_14494,CNTID_4372,The shipment was delayed,WebsiteReview,2,11/12/2018
REVWID_14495,CNTID_4372,Affordable prices and good quality products,WebsiteReview,5,12/28/2018
REVWID_14496,CNTID_4372,The shipment was delayed,WebsiteReview,2,1/18/2019
REVWID_14497,CNTID_4372,The shipment was delayed,WebsiteReview,2,1/26/2019
REVWID_14498,CNTID_4373,The shipment was delayed,WebsiteReview,2,1/9/2018
REVWID_14499,CNTID_4373,The shipment was delayed,WebsiteReview,2,1/26/2019
REVWID_14500,CNTID_4373,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_14501,CNTID_4374,The shipment was delayed,WebsiteReview,2,9/24/2018
REVWID_14502,CNTID_4374,Satisfied with my product,WebsiteReview,4,10/22/2018
REVWID_14503,CNTID_4374,Satisfied with my product,WebsiteReview,4,1/23/2019
REVWID_14504,CNTID_4374,The shipment was delayed,WebsiteReview,2,2/6/2019
REVWID_14505,CNTID_4374,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_14506,CNTID_4375,Product is available only in limited colors,WebsiteReview,3,2/18/2018
REVWID_14507,CNTID_4375,The shipment was delayed,WebsiteReview,2,4/27/2018
REVWID_14508,CNTID_4375,The shipment was delayed,WebsiteReview,2,9/17/2018
REVWID_14509,CNTID_4375,The shipment was delayed,WebsiteReview,2,12/30/2018
REVWID_14510,CNTID_4376,The shipment was delayed,WebsiteReview,2,3/2/2018
REVWID_14511,CNTID_4376,The shipment was delayed,WebsiteReview,2,8/4/2018
REVWID_14512,CNTID_4376,Product is available only in limited colors,WebsiteReview,3,11/3/2018
REVWID_14513,CNTID_4377,Satisfied with my product,WebsiteReview,4,8/18/2018
REVWID_14514,CNTID_4377,Product is available only in limited colors,WebsiteReview,3,11/5/2018
REVWID_14515,CNTID_4377,Affordable prices and good quality products,WebsiteReview,5,11/16/2018
REVWID_14516,CNTID_4377,Satisfied with my product,WebsiteReview,4,12/9/2018
REVWID_14517,CNTID_4377,Product is available only in limited colors,WebsiteReview,3,1/2/2019
REVWID_14518,CNTID_4378,Product is available only in limited colors,WebsiteReview,3,7/10/2018
REVWID_14519,CNTID_4378,The shipment was delayed,WebsiteReview,2,10/14/2018
REVWID_14520,CNTID_4378,Product is available only in limited colors,WebsiteReview,3,10/21/2018
