ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_4127,OPID_8612,ProdID_1171,1/24/2018,203,OnlinePurchase,Purchased a product online
CNTID_4127,OPID_8613,ProdID_1162,8/18/2018,213,OnlinePurchase,Purchased a product online
CNTID_4128,OPID_8614,ProdID_1183,6/6/2018,1537,OnlinePurchase,Purchased a product online
CNTID_4128,OPID_8615,ProdID_1158,9/15/2018,1465,OnlinePurchase,Purchased a product online
CNTID_4128,OPID_8616,ProdID_1165,10/4/2018,1370,OnlinePurchase,Purchased a product online
CNTID_4128,OPID_8617,ProdID_1178,12/15/2018,1497,OnlinePurchase,Purchased a product online
CNTID_4128,OPID_8618,ProdID_1181,1/19/2019,1537,OnlinePurchase,Purchased a product online
CNTID_4129,OPID_8619,ProdID_1156,2/27/2017,92,OnlinePurchase,Purchased a product online
CNTID_4129,OPID_8620,ProdID_1157,9/28/2017,247,OnlinePurchase,Purchased a product online
CNTID_4129,OPID_8621,ProdID_1180,8/12/2018,157,OnlinePurchase,Purchased a product online
CNTID_4130,OPID_8622,ProdID_1185,1/20/2018,212,OnlinePurchase,Purchased a product online
CNTID_4131,OPID_8623,ProdID_1194,2/2/2017,129,OnlinePurchase,Purchased a product online
CNTID_4131,OPID_8624,ProdID_1190,1/25/2019,41,OnlinePurchase,Purchased a product online
CNTID_4131,OPID_8625,ProdID_1175,1/26/2019,52,OnlinePurchase,Purchased a product online
CNTID_4131,OPID_8626,ProdID_1183,1/28/2019,248,OnlinePurchase,Purchased a product online
CNTID_4132,OPID_8627,ProdID_1164,2/16/2017,88,OnlinePurchase,Purchased a product online
CNTID_4132,OPID_8628,ProdID_1184,10/21/2017,201,OnlinePurchase,Purchased a product online
CNTID_4132,OPID_8629,ProdID_1183,2/17/2018,191,OnlinePurchase,Purchased a product online
CNTID_4132,OPID_8630,ProdID_1163,8/12/2018,2562,OnlinePurchase,Purchased a product online
CNTID_4132,OPID_8631,ProdID_1156,8/29/2018,2452,OnlinePurchase,Purchased a product online
CNTID_4134,OPID_8632,ProdID_1196,2/5/2019,157,OnlinePurchase,Purchased a product online
CNTID_4134,OPID_8633,ProdID_1162,2/5/2019,236,OnlinePurchase,Purchased a product online
CNTID_4134,OPID_8634,ProdID_1199,2/6/2019,114,OnlinePurchase,Purchased a product online
CNTID_4134,OPID_8635,ProdID_1150,2/6/2019,176,OnlinePurchase,Purchased a product online
CNTID_4134,OPID_8636,ProdID_1182,2/6/2019,86,OnlinePurchase,Purchased a product online
CNTID_4135,OPID_8637,ProdID_1178,1/20/2018,125,OnlinePurchase,Purchased a product online
CNTID_4136,OPID_8638,ProdID_1171,3/7/2018,118,OnlinePurchase,Purchased a product online
CNTID_4137,OPID_8639,ProdID_1159,10/6/2017,222,OnlinePurchase,Purchased a product online
CNTID_4137,OPID_8640,ProdID_1169,8/3/2018,213,OnlinePurchase,Purchased a product online
CNTID_4138,OPID_8641,ProdID_1150,1/7/2018,136,OnlinePurchase,Purchased a product online
CNTID_4138,OPID_8642,ProdID_1165,9/8/2018,37,OnlinePurchase,Purchased a product online
CNTID_4139,OPID_8643,ProdID_1172,9/18/2018,58,OnlinePurchase,Purchased a product online
CNTID_4139,OPID_8644,ProdID_1175,9/30/2018,193,OnlinePurchase,Purchased a product online
CNTID_4139,OPID_8645,ProdID_1166,11/16/2018,159,OnlinePurchase,Purchased a product online
CNTID_4140,OPID_8646,ProdID_1176,9/12/2018,62,OnlinePurchase,Purchased a product online
CNTID_4140,OPID_8647,ProdID_1152,9/24/2018,115,OnlinePurchase,Purchased a product online
CNTID_4141,OPID_8648,ProdID_1182,3/16/2017,217,OnlinePurchase,Purchased a product online
CNTID_4142,OPID_8649,ProdID_1172,4/8/2018,154,OnlinePurchase,Purchased a product online
CNTID_4143,OPID_8650,ProdID_1197,6/3/2018,227,OnlinePurchase,Purchased a product online
CNTID_4143,OPID_8651,ProdID_1170,9/9/2018,54,OnlinePurchase,Purchased a product online
CNTID_4144,OPID_8652,ProdID_1156,7/13/2018,158,OnlinePurchase,Purchased a product online
CNTID_4144,OPID_8653,ProdID_1160,9/10/2018,168,OnlinePurchase,Purchased a product online
CNTID_4144,OPID_8654,ProdID_1177,1/26/2019,115,OnlinePurchase,Purchased a product online
CNTID_4145,OPID_8655,ProdID_1197,12/18/2018,174,OnlinePurchase,Purchased a product online
CNTID_4145,OPID_8656,ProdID_1156,1/11/2019,155,OnlinePurchase,Purchased a product online
CNTID_4145,OPID_8657,ProdID_1182,2/2/2019,187,OnlinePurchase,Purchased a product online
CNTID_4145,OPID_8658,ProdID_1179,2/3/2019,136,OnlinePurchase,Purchased a product online
CNTID_4146,OPID_8659,ProdID_1191,1/9/2019,31,OnlinePurchase,Purchased a product online
CNTID_4146,OPID_8660,ProdID_1162,1/12/2019,40,OnlinePurchase,Purchased a product online
CNTID_4146,OPID_8661,ProdID_1160,2/6/2019,61,OnlinePurchase,Purchased a product online
CNTID_4147,OPID_8662,ProdID_1195,6/18/2018,78,OnlinePurchase,Purchased a product online
CNTID_4147,OPID_8663,ProdID_1152,10/7/2018,234,OnlinePurchase,Purchased a product online
CNTID_4147,OPID_8664,ProdID_1170,2/5/2019,62,OnlinePurchase,Purchased a product online
CNTID_4148,OPID_8665,ProdID_1176,7/21/2017,131,OnlinePurchase,Purchased a product online
CNTID_4148,OPID_8666,ProdID_1164,11/18/2017,129,OnlinePurchase,Purchased a product online
CNTID_4148,OPID_8667,ProdID_1194,10/14/2018,78,OnlinePurchase,Purchased a product online
CNTID_4148,OPID_8668,ProdID_1192,1/25/2019,92,OnlinePurchase,Purchased a product online
CNTID_4149,OPID_8669,ProdID_1190,8/29/2018,249,OnlinePurchase,Purchased a product online
CNTID_4150,OPID_8670,ProdID_1193,8/7/2017,102,OnlinePurchase,Purchased a product online
CNTID_4150,OPID_8671,ProdID_1167,5/24/2018,68,OnlinePurchase,Purchased a product online
CNTID_4150,OPID_8672,ProdID_1193,8/6/2018,220,OnlinePurchase,Purchased a product online
CNTID_4150,OPID_8673,ProdID_1164,9/6/2018,241,OnlinePurchase,Purchased a product online
CNTID_4150,OPID_8674,ProdID_1175,10/26/2018,249,OnlinePurchase,Purchased a product online
CNTID_4151,OPID_8675,ProdID_1173,7/14/2017,105,OnlinePurchase,Purchased a product online
CNTID_4151,OPID_8676,ProdID_1182,9/9/2018,170,OnlinePurchase,Purchased a product online
CNTID_4152,OPID_8677,ProdID_1176,2/17/2017,105,OnlinePurchase,Purchased a product online
CNTID_4152,OPID_8678,ProdID_1168,4/25/2018,89,OnlinePurchase,Purchased a product online
CNTID_4152,OPID_8679,ProdID_1169,1/18/2019,158,OnlinePurchase,Purchased a product online
CNTID_4152,OPID_8680,ProdID_1168,1/24/2019,120,OnlinePurchase,Purchased a product online
CNTID_4153,OPID_8681,ProdID_1171,9/19/2018,157,OnlinePurchase,Purchased a product online
CNTID_4153,OPID_8682,ProdID_1164,12/9/2018,163,OnlinePurchase,Purchased a product online
CNTID_4153,OPID_8683,ProdID_1160,12/16/2018,148,OnlinePurchase,Purchased a product online
CNTID_4154,OPID_8684,ProdID_1158,11/29/2017,199,OnlinePurchase,Purchased a product online
CNTID_4154,OPID_8685,ProdID_1183,9/29/2018,196,OnlinePurchase,Purchased a product online
CNTID_4154,OPID_8686,ProdID_1152,11/13/2018,151,OnlinePurchase,Purchased a product online
CNTID_4154,OPID_8687,ProdID_1167,1/3/2019,155,OnlinePurchase,Purchased a product online
CNTID_4154,OPID_8688,ProdID_1169,1/28/2019,114,OnlinePurchase,Purchased a product online
CNTID_4155,OPID_8689,ProdID_1193,5/12/2018,71,OnlinePurchase,Purchased a product online
CNTID_4155,OPID_8690,ProdID_1181,10/1/2018,153,OnlinePurchase,Purchased a product online
CNTID_4155,OPID_8691,ProdID_1180,10/6/2018,57,OnlinePurchase,Purchased a product online
CNTID_4155,OPID_8692,ProdID_1189,11/3/2018,163,OnlinePurchase,Purchased a product online
CNTID_4155,OPID_8693,ProdID_1167,1/21/2019,147,OnlinePurchase,Purchased a product online
CNTID_4156,OPID_8694,ProdID_1163,8/17/2018,201,OnlinePurchase,Purchased a product online
CNTID_4156,OPID_8695,ProdID_1156,11/3/2018,214,OnlinePurchase,Purchased a product online
CNTID_4156,OPID_8696,ProdID_1183,12/22/2018,196,OnlinePurchase,Purchased a product online
CNTID_4156,OPID_8697,ProdID_1165,2/1/2019,209,OnlinePurchase,Purchased a product online
CNTID_4157,OPID_8698,ProdID_1181,3/21/2017,169,OnlinePurchase,Purchased a product online
CNTID_4157,OPID_8699,ProdID_1162,3/1/2018,68,OnlinePurchase,Purchased a product online
CNTID_4157,OPID_8700,ProdID_1192,5/29/2018,2447,OnlinePurchase,Purchased a product online
CNTID_4157,OPID_8701,ProdID_1157,1/21/2019,2627,OnlinePurchase,Purchased a product online
CNTID_4157,OPID_8702,ProdID_1185,1/24/2019,2544,OnlinePurchase,Purchased a product online
CNTID_4158,OPID_8703,ProdID_1177,4/6/2018,244,OnlinePurchase,Purchased a product online
CNTID_4158,OPID_8704,ProdID_1198,10/14/2018,94,OnlinePurchase,Purchased a product online
CNTID_4159,OPID_8705,ProdID_1153,1/30/2018,169,OnlinePurchase,Purchased a product online
CNTID_4159,OPID_8706,ProdID_1173,10/23/2018,221,OnlinePurchase,Purchased a product online
CNTID_4160,OPID_8707,ProdID_1179,2/2/2019,64,OnlinePurchase,Purchased a product online
CNTID_4160,OPID_8708,ProdID_1175,2/6/2019,150,OnlinePurchase,Purchased a product online
CNTID_4160,OPID_8709,ProdID_1196,2/6/2019,74,OnlinePurchase,Purchased a product online
CNTID_4160,OPID_8710,ProdID_1173,2/6/2019,110,OnlinePurchase,Purchased a product online
CNTID_4160,OPID_8711,ProdID_1185,2/6/2019,67,OnlinePurchase,Purchased a product online
CNTID_4161,OPID_8712,ProdID_1176,4/17/2018,153,OnlinePurchase,Purchased a product online
CNTID_4161,OPID_8713,ProdID_1155,9/22/2018,219,OnlinePurchase,Purchased a product online
CNTID_4161,OPID_8714,ProdID_1157,12/20/2018,124,OnlinePurchase,Purchased a product online
CNTID_4162,OPID_8715,ProdID_1179,12/7/2018,241,OnlinePurchase,Purchased a product online
CNTID_4162,OPID_8716,ProdID_1180,1/31/2019,143,OnlinePurchase,Purchased a product online
CNTID_4162,OPID_8717,ProdID_1185,2/1/2019,56,OnlinePurchase,Purchased a product online
CNTID_4162,OPID_8718,ProdID_1178,2/6/2019,234,OnlinePurchase,Purchased a product online
CNTID_4163,OPID_8719,ProdID_1197,2/28/2018,177,OnlinePurchase,Purchased a product online
CNTID_4163,OPID_8720,ProdID_1183,8/23/2018,2452,OnlinePurchase,Purchased a product online
CNTID_4163,OPID_8721,ProdID_1157,11/12/2018,2635,OnlinePurchase,Purchased a product online
CNTID_4163,OPID_8722,ProdID_1191,11/24/2018,2555,OnlinePurchase,Purchased a product online
CNTID_4164,OPID_8723,ProdID_1188,9/5/2017,208,OnlinePurchase,Purchased a product online
CNTID_4165,OPID_8724,ProdID_1169,7/10/2018,124,OnlinePurchase,Purchased a product online
CNTID_4167,OPID_8725,ProdID_1176,2/20/2017,196,OnlinePurchase,Purchased a product online
CNTID_4167,OPID_8726,ProdID_1184,1/22/2019,118,OnlinePurchase,Purchased a product online
CNTID_4167,OPID_8727,ProdID_1163,2/1/2019,228,OnlinePurchase,Purchased a product online
CNTID_4167,OPID_8728,ProdID_1178,2/2/2019,143,OnlinePurchase,Purchased a product online
CNTID_4167,OPID_8729,ProdID_1194,2/6/2019,69,OnlinePurchase,Purchased a product online
CNTID_4168,OPID_8730,ProdID_1194,8/15/2017,222,OnlinePurchase,Purchased a product online
CNTID_4168,OPID_8731,ProdID_1175,10/1/2017,226,OnlinePurchase,Purchased a product online
CNTID_4169,OPID_8732,ProdID_1164,11/8/2017,131,OnlinePurchase,Purchased a product online
CNTID_4169,OPID_8733,ProdID_1185,3/31/2018,110,OnlinePurchase,Purchased a product online
CNTID_4169,OPID_8734,ProdID_1152,10/2/2018,51,OnlinePurchase,Purchased a product online
CNTID_4169,OPID_8735,ProdID_1159,11/22/2018,121,OnlinePurchase,Purchased a product online
CNTID_4169,OPID_8736,ProdID_1163,12/8/2018,137,OnlinePurchase,Purchased a product online
CNTID_4170,OPID_8737,ProdID_1181,11/25/2017,236,OnlinePurchase,Purchased a product online
CNTID_4170,OPID_8738,ProdID_1180,5/27/2018,65,OnlinePurchase,Purchased a product online
CNTID_4171,OPID_8739,ProdID_1168,1/17/2017,234,OnlinePurchase,Purchased a product online
CNTID_4171,OPID_8740,ProdID_1170,1/25/2017,208,OnlinePurchase,Purchased a product online
CNTID_4171,OPID_8741,ProdID_1166,2/13/2017,161,OnlinePurchase,Purchased a product online
CNTID_4172,OPID_8742,ProdID_1161,9/24/2017,47,OnlinePurchase,Purchased a product online
CNTID_4172,OPID_8743,ProdID_1175,1/15/2019,200,OnlinePurchase,Purchased a product online
CNTID_4172,OPID_8744,ProdID_1160,1/16/2019,61,OnlinePurchase,Purchased a product online
CNTID_4173,OPID_8745,ProdID_1174,11/4/2017,58,OnlinePurchase,Purchased a product online
CNTID_4173,OPID_8746,ProdID_1185,2/8/2018,114,OnlinePurchase,Purchased a product online
CNTID_4173,OPID_8747,ProdID_1180,11/12/2018,148,OnlinePurchase,Purchased a product online
CNTID_4174,OPID_8748,ProdID_1195,8/25/2018,201,OnlinePurchase,Purchased a product online
CNTID_4175,OPID_8749,ProdID_1166,5/18/2017,47,OnlinePurchase,Purchased a product online
CNTID_4175,OPID_8750,ProdID_1163,10/4/2018,49,OnlinePurchase,Purchased a product online
CNTID_4175,OPID_8751,ProdID_1159,1/28/2019,46,OnlinePurchase,Purchased a product online
CNTID_4176,OPID_8752,ProdID_1197,3/24/2018,193,OnlinePurchase,Purchased a product online
CNTID_4177,OPID_8753,ProdID_1151,1/20/2017,101,OnlinePurchase,Purchased a product online
CNTID_4177,OPID_8754,ProdID_1186,1/2/2019,124,OnlinePurchase,Purchased a product online
CNTID_4178,OPID_8755,ProdID_1178,10/3/2018,83,OnlinePurchase,Purchased a product online
CNTID_4180,OPID_8756,ProdID_1178,4/12/2017,161,OnlinePurchase,Purchased a product online
CNTID_4180,OPID_8757,ProdID_1173,5/22/2018,137,OnlinePurchase,Purchased a product online
CNTID_4181,OPID_8758,ProdID_1172,2/20/2017,88,OnlinePurchase,Purchased a product online
CNTID_4181,OPID_8759,ProdID_1168,11/13/2018,77,OnlinePurchase,Purchased a product online
CNTID_4181,OPID_8760,ProdID_1198,11/13/2018,90,OnlinePurchase,Purchased a product online
CNTID_4181,OPID_8761,ProdID_1182,1/2/2019,119,OnlinePurchase,Purchased a product online
CNTID_4182,OPID_8762,ProdID_1195,9/7/2018,58,OnlinePurchase,Purchased a product online
CNTID_4182,OPID_8763,ProdID_1184,12/12/2018,162,OnlinePurchase,Purchased a product online
CNTID_4183,OPID_8764,ProdID_1170,5/29/2017,91,OnlinePurchase,Purchased a product online
CNTID_4183,OPID_8765,ProdID_1178,10/15/2017,64,OnlinePurchase,Purchased a product online
CNTID_4183,OPID_8766,ProdID_1170,2/2/2019,203,OnlinePurchase,Purchased a product online
CNTID_4183,OPID_8767,ProdID_1164,2/3/2019,209,OnlinePurchase,Purchased a product online
CNTID_4184,OPID_8768,ProdID_1184,7/22/2017,215,OnlinePurchase,Purchased a product online
CNTID_4185,OPID_8769,ProdID_1171,4/12/2017,179,OnlinePurchase,Purchased a product online
CNTID_4185,OPID_8770,ProdID_1197,9/14/2017,167,OnlinePurchase,Purchased a product online
CNTID_4185,OPID_8771,ProdID_1169,9/19/2017,240,OnlinePurchase,Purchased a product online
CNTID_4185,OPID_8772,ProdID_1158,11/25/2017,96,OnlinePurchase,Purchased a product online
CNTID_4186,OPID_8773,ProdID_1174,7/16/2017,215,OnlinePurchase,Purchased a product online
CNTID_4186,OPID_8774,ProdID_1199,12/24/2018,181,OnlinePurchase,Purchased a product online
CNTID_4186,OPID_8775,ProdID_1153,1/22/2019,44,OnlinePurchase,Purchased a product online
CNTID_4187,OPID_8776,ProdID_1161,1/18/2017,224,OnlinePurchase,Purchased a product online
CNTID_4187,OPID_8777,ProdID_1165,1/23/2018,35,OnlinePurchase,Purchased a product online
CNTID_4187,OPID_8778,ProdID_1160,12/25/2018,115,OnlinePurchase,Purchased a product online
CNTID_4187,OPID_8779,ProdID_1161,1/8/2019,220,OnlinePurchase,Purchased a product online
CNTID_4187,OPID_8780,ProdID_1150,1/21/2019,32,OnlinePurchase,Purchased a product online
CNTID_4188,OPID_8781,ProdID_1179,12/29/2018,69,OnlinePurchase,Purchased a product online
CNTID_4189,OPID_8782,ProdID_1186,10/20/2018,113,OnlinePurchase,Purchased a product online
CNTID_4189,OPID_8783,ProdID_1194,1/12/2019,239,OnlinePurchase,Purchased a product online
CNTID_4189,OPID_8784,ProdID_1182,1/28/2019,84,OnlinePurchase,Purchased a product online
CNTID_4189,OPID_8785,ProdID_1170,1/29/2019,176,OnlinePurchase,Purchased a product online
CNTID_4189,OPID_8786,ProdID_1165,2/1/2019,100,OnlinePurchase,Purchased a product online
CNTID_4190,OPID_8787,ProdID_1177,8/14/2018,1505,OnlinePurchase,Purchased a product online
CNTID_4190,OPID_8788,ProdID_1156,9/23/2018,1529,OnlinePurchase,Purchased a product online
CNTID_4190,OPID_8789,ProdID_1154,11/19/2018,1525,OnlinePurchase,Purchased a product online
CNTID_4190,OPID_8790,ProdID_1171,12/27/2018,1504,OnlinePurchase,Purchased a product online
CNTID_4192,OPID_8791,ProdID_1194,5/24/2017,128,OnlinePurchase,Purchased a product online
CNTID_4192,OPID_8792,ProdID_1178,10/28/2017,124,OnlinePurchase,Purchased a product online
CNTID_4192,OPID_8793,ProdID_1181,5/5/2018,123,OnlinePurchase,Purchased a product online
CNTID_4192,OPID_8794,ProdID_1164,9/1/2018,189,OnlinePurchase,Purchased a product online
CNTID_4192,OPID_8795,ProdID_1179,12/12/2018,214,OnlinePurchase,Purchased a product online
CNTID_4193,OPID_8796,ProdID_1199,4/11/2018,110,OnlinePurchase,Purchased a product online
CNTID_4193,OPID_8797,ProdID_1172,8/1/2018,128,OnlinePurchase,Purchased a product online
CNTID_4196,OPID_8798,ProdID_1183,1/30/2019,114,OnlinePurchase,Purchased a product online
CNTID_4196,OPID_8799,ProdID_1154,2/1/2019,199,OnlinePurchase,Purchased a product online
CNTID_4196,OPID_8800,ProdID_1162,2/1/2019,140,OnlinePurchase,Purchased a product online
CNTID_4197,OPID_8801,ProdID_1168,4/27/2017,222,OnlinePurchase,Purchased a product online
CNTID_4197,OPID_8802,ProdID_1158,6/6/2018,243,OnlinePurchase,Purchased a product online
CNTID_4197,OPID_8803,ProdID_1197,6/25/2018,144,OnlinePurchase,Purchased a product online
CNTID_4197,OPID_8804,ProdID_1189,8/27/2018,70,OnlinePurchase,Purchased a product online
CNTID_4198,OPID_8805,ProdID_1197,8/17/2018,1539,OnlinePurchase,Purchased a product online
CNTID_4198,OPID_8806,ProdID_1168,11/22/2018,1518,OnlinePurchase,Purchased a product online
CNTID_4198,OPID_8807,ProdID_1164,1/8/2019,1499,OnlinePurchase,Purchased a product online
CNTID_4198,OPID_8808,ProdID_1161,1/21/2019,1394,OnlinePurchase,Purchased a product online
CNTID_4198,OPID_8809,ProdID_1175,1/22/2019,1475,OnlinePurchase,Purchased a product online
CNTID_4199,OPID_8810,ProdID_1182,7/30/2018,32,OnlinePurchase,Purchased a product online
CNTID_4199,OPID_8811,ProdID_1194,2/1/2019,71,OnlinePurchase,Purchased a product online
CNTID_4199,OPID_8812,ProdID_1194,2/2/2019,213,OnlinePurchase,Purchased a product online
CNTID_4199,OPID_8813,ProdID_1185,2/5/2019,132,OnlinePurchase,Purchased a product online
CNTID_4199,OPID_8814,ProdID_1168,2/6/2019,182,OnlinePurchase,Purchased a product online
CNTID_4200,OPID_8815,ProdID_1169,5/21/2017,129,OnlinePurchase,Purchased a product online
CNTID_4200,OPID_8816,ProdID_1158,5/31/2018,225,OnlinePurchase,Purchased a product online
CNTID_4200,OPID_8817,ProdID_1188,9/23/2018,215,OnlinePurchase,Purchased a product online
CNTID_4200,OPID_8818,ProdID_1153,1/6/2019,232,OnlinePurchase,Purchased a product online
CNTID_4200,OPID_8819,ProdID_1187,1/29/2019,170,OnlinePurchase,Purchased a product online
CNTID_4201,OPID_8820,ProdID_1159,4/27/2017,69,OnlinePurchase,Purchased a product online
CNTID_4201,OPID_8821,ProdID_1160,7/12/2018,161,OnlinePurchase,Purchased a product online
CNTID_4202,OPID_8822,ProdID_1171,8/25/2017,170,OnlinePurchase,Purchased a product online
CNTID_4202,OPID_8823,ProdID_1151,9/23/2018,114,OnlinePurchase,Purchased a product online
CNTID_4202,OPID_8824,ProdID_1167,2/2/2019,41,OnlinePurchase,Purchased a product online
CNTID_4202,OPID_8825,ProdID_1155,2/4/2019,48,OnlinePurchase,Purchased a product online
CNTID_4202,OPID_8826,ProdID_1182,2/4/2019,227,OnlinePurchase,Purchased a product online
CNTID_4203,OPID_8827,ProdID_1155,7/5/2017,216,OnlinePurchase,Purchased a product online
CNTID_4203,OPID_8828,ProdID_1153,12/4/2017,79,OnlinePurchase,Purchased a product online
CNTID_4203,OPID_8829,ProdID_1195,8/11/2018,67,OnlinePurchase,Purchased a product online
CNTID_4204,OPID_8830,ProdID_1195,7/8/2017,145,OnlinePurchase,Purchased a product online
CNTID_4205,OPID_8831,ProdID_1152,7/16/2018,32,OnlinePurchase,Purchased a product online
CNTID_4205,OPID_8832,ProdID_1190,8/26/2018,54,OnlinePurchase,Purchased a product online
CNTID_4205,OPID_8833,ProdID_1183,12/22/2018,191,OnlinePurchase,Purchased a product online
CNTID_4205,OPID_8834,ProdID_1178,1/24/2019,126,OnlinePurchase,Purchased a product online
CNTID_4205,OPID_8835,ProdID_1198,1/28/2019,31,OnlinePurchase,Purchased a product online
