HotelCustomerID,StayID,CheckInDate,CheckOutDate,RoomType,DollarsSpent,BookingType,TravelCategory,NumberOfNights
A005277,S021908,12/8/2017 0:00,12/9/2017 0:00,Large,239,Phone Call,Leisure,1
A005277,S021909,5/1/2017 0:00,5/5/2017 0:00,Large,165,Phone Call,Leisure,4
A005277,S021910,9/5/2015 0:00,9/5/2015 0:00,Large,383,Phone Call,Leisure,0
A005277,S021911,6/30/2017 0:00,7/1/2017 0:00,Small,488,Online,Business,1
A005278,S021912,9/2/2015 0:00,9/3/2015 0:00,Large,130,Online,Business,1
A005279,S021913,6/12/2016 0:00,6/17/2016 0:00,Small,460,Online,Leisure,5
A005279,S021914,10/24/2017 0:00,10/25/2017 0:00,Large,434,Online,Leisure,1
A005279,S021915,10/1/2014 0:00,10/1/2014 0:00,Large,405,Online,Business,0
A005279,S021916,9/25/2014 0:00,9/28/2014 0:00,Small,267,Online,Business,3
A005279,S021917,9/1/2014 0:00,9/3/2014 0:00,Large,184,Online,Business,2
A005280,S021918,6/14/2016 0:00,6/18/2016 0:00,Small,175,Phone Call,Leisure,4
A005280,S021919,5/20/2014 0:00,5/23/2014 0:00,Large,224,Phone Call,Leisure,3
A005281,S021920,8/21/2016 0:00,8/25/2016 0:00,Large,187,Online,Leisure,4
A005281,S021921,8/8/2017 0:00,8/13/2017 0:00,Small,485,Phone Call,Business,5
A005281,S021922,4/1/2016 0:00,4/5/2016 0:00,Large,183,Online,Business,4
A005281,S021923,8/25/2014 0:00,8/30/2014 0:00,Large,408,Online,Business,5
A005281,S021924,12/9/2017 0:00,12/15/2017 0:00,Small,236,Online,Business,6
A005281,S021925,11/10/2016 0:00,11/16/2016 0:00,Large,452,Phone Call,Business,6
A005281,S021926,2/13/2017 0:00,2/17/2017 0:00,Large,183,Online,Business,4
A005281,S021927,7/28/2014 0:00,8/1/2014 0:00,Large,389,Online,Business,4
A005281,S021928,5/18/2015 0:00,5/21/2015 0:00,Small,200,Phone Call,Business,3
A005282,S021929,9/15/2015 0:00,9/15/2015 0:00,Small,417,Online,Business,0
A005282,S021930,6/19/2017 0:00,6/19/2017 0:00,Large,93,Online,Business,0
A005282,S021931,9/7/2014 0:00,9/11/2014 0:00,Large,235,Online,Business,4
A005283,S021932,12/3/2014 0:00,12/7/2014 0:00,Small,258,Online,Business,4
A005283,S021933,3/4/2016 0:00,3/6/2016 0:00,Large,372,Phone Call,Business,2
A005283,S021934,6/7/2016 0:00,6/8/2016 0:00,Large,280,Phone Call,Business,1
A005283,S021935,11/19/2014 0:00,11/19/2014 0:00,Large,370,Online,Business,0
A005283,S021936,2/22/2015 0:00,2/26/2015 0:00,Large,106,Online,Business,4
A005283,S021937,10/29/2017 0:00,11/2/2017 0:00,Large,362,Online,Leisure,4
A005283,S021938,10/26/2014 0:00,10/27/2014 0:00,Large,256,Online,Leisure,1
A005284,S021939,2/28/2014 0:00,3/2/2014 0:00,Small,181,Phone Call,Leisure,2
A005285,S021940,5/12/2017 0:00,5/13/2017 0:00,Large,272,Online,Business,1
A005285,S021941,3/29/2017 0:00,3/31/2017 0:00,Large,494,Online,Business,2
A005285,S021942,7/28/2014 0:00,7/31/2014 0:00,Large,155,Phone Call,Business,3
A005285,S021943,6/27/2015 0:00,6/30/2015 0:00,Large,130,Online,Business,3
A005285,S021944,9/8/2016 0:00,9/14/2016 0:00,Large,238,Online,Business,6
A005285,S021945,4/25/2015 0:00,4/26/2015 0:00,Large,333,Online,Leisure,1
A005285,S021946,7/10/2016 0:00,7/13/2016 0:00,Small,426,Online,Business,3
A005286,S021947,5/24/2016 0:00,5/29/2016 0:00,Small,445,Phone Call,Leisure,5
A005286,S021948,1/30/2016 0:00,2/4/2016 0:00,Large,304,Online,Business,5
A005286,S021949,3/1/2014 0:00,3/7/2014 0:00,Large,426,Online,Business,6
A005286,S021950,5/15/2017 0:00,5/17/2017 0:00,Small,153,Online,Business,2
A005287,S021951,12/15/2015 0:00,12/20/2015 0:00,Large,213,Online,Business,5
A005287,S021952,7/26/2016 0:00,7/28/2016 0:00,Large,486,Online,Business,2
A005287,S021953,6/12/2015 0:00,6/18/2015 0:00,Large,450,Online,Business,6
A005287,S021954,8/24/2014 0:00,8/28/2014 0:00,Large,307,Online,Business,4
A005287,S021955,3/30/2014 0:00,3/31/2014 0:00,Large,387,Online,Business,1
A005287,S021956,1/11/2015 0:00,1/15/2015 0:00,Large,223,Online,Leisure,4
A005288,S021957,12/5/2016 0:00,12/6/2016 0:00,Small,400,Online,Business,1
A005288,S021958,6/9/2014 0:00,6/14/2014 0:00,Small,395,Phone Call,Business,5
A005288,S021959,2/7/2016 0:00,2/7/2016 0:00,Large,445,Phone Call,Business,0
A005288,S021960,7/22/2016 0:00,7/25/2016 0:00,Small,395,Online,Business,3
A005288,S021961,1/23/2015 0:00,1/23/2015 0:00,Small,460,Online,Business,0
A005289,S021962,2/18/2014 0:00,2/18/2014 0:00,Small,451,Phone Call,Business,0
A005289,S021963,6/26/2017 0:00,6/30/2017 0:00,Small,82,Phone Call,Business,4
A005289,S021964,6/12/2015 0:00,6/16/2015 0:00,Large,196,Online,Business,4
A005289,S021965,7/15/2014 0:00,7/17/2014 0:00,Large,135,Online,Business,2
A005289,S021966,9/10/2016 0:00,9/13/2016 0:00,Large,476,Online,Leisure,3
A005290,S021967,1/12/2014 0:00,1/14/2014 0:00,Large,353,Online,Leisure,2
A005290,S021968,9/3/2017 0:00,9/7/2017 0:00,Small,295,Online,Business,4
A005290,S021969,4/3/2016 0:00,4/5/2016 0:00,Small,481,Phone Call,Business,2
A005290,S021970,1/8/2014 0:00,1/8/2014 0:00,Small,312,Phone Call,Business,0
A005290,S021971,3/15/2017 0:00,3/20/2017 0:00,Large,294,Online,Business,5
A005290,S021972,7/1/2017 0:00,7/7/2017 0:00,Small,210,Online,Business,6
A005290,S021973,9/29/2015 0:00,10/5/2015 0:00,Small,240,Online,Business,6
A005291,S021974,12/8/2017 0:00,12/12/2017 0:00,Large,274,Online,Business,4
A005291,S021975,5/19/2014 0:00,5/21/2014 0:00,Small,226,Online,Leisure,2
A005291,S021976,3/24/2017 0:00,3/25/2017 0:00,Small,206,Online,Business,1
A005292,S021977,4/28/2014 0:00,4/28/2014 0:00,Small,335,Online,Leisure,0
A005292,S021978,6/20/2014 0:00,6/25/2014 0:00,Small,156,Online,Leisure,5
A005292,S021979,2/28/2014 0:00,3/2/2014 0:00,Large,375,Online,Business,2
A005292,S021980,11/26/2016 0:00,11/27/2016 0:00,Large,172,Online,Leisure,1
A005292,S021981,9/9/2014 0:00,9/13/2014 0:00,Large,315,Online,Business,4
A005292,S021982,12/9/2015 0:00,12/14/2015 0:00,Small,183,Online,Business,5
A005293,S021983,3/30/2014 0:00,3/30/2014 0:00,Small,131,Online,Business,0
A005293,S021984,10/30/2016 0:00,11/2/2016 0:00,Small,226,Phone Call,Leisure,3
A005294,S021985,5/1/2017 0:00,5/7/2017 0:00,Large,116,Online,Business,6
A005294,S021986,4/30/2014 0:00,4/30/2014 0:00,Large,404,Online,Business,0
A005294,S021987,12/6/2016 0:00,12/7/2016 0:00,Small,367,Phone Call,Business,1
A005294,S021988,7/5/2014 0:00,7/7/2014 0:00,Large,211,Online,Business,2
A005294,S021989,9/22/2016 0:00,9/22/2016 0:00,Large,421,Online,Business,0
A005295,S021990,6/26/2014 0:00,6/29/2014 0:00,Large,152,Phone Call,Leisure,3
A005295,S021991,9/30/2016 0:00,10/2/2016 0:00,Large,204,Online,Leisure,2
A005296,S021992,12/28/2016 0:00,1/2/2017 0:00,Small,351,Phone Call,Leisure,5
A005296,S021993,10/1/2014 0:00,10/7/2014 0:00,Large,488,Online,Business,6
A005296,S021994,3/22/2017 0:00,3/22/2017 0:00,Large,295,Online,Leisure,0
A005296,S021995,5/3/2015 0:00,5/9/2015 0:00,Small,223,Online,Business,6
A005296,S021996,1/30/2017 0:00,2/3/2017 0:00,Large,448,Phone Call,Business,4
A005296,S021997,9/26/2015 0:00,9/27/2015 0:00,Large,372,Phone Call,Business,1
A005296,S021998,7/16/2016 0:00,7/22/2016 0:00,Small,283,Phone Call,Business,6
A005296,S021999,3/17/2016 0:00,3/20/2016 0:00,Small,115,Online,Business,3
A005297,S022000,6/28/2016 0:00,6/30/2016 0:00,Large,426,Online,Leisure,2
A005297,S022001,5/21/2014 0:00,5/22/2014 0:00,Large,111,Online,Leisure,1
A005298,S022002,4/26/2014 0:00,5/1/2014 0:00,Small,285,Online,Business,5
A005299,S022003,6/14/2014 0:00,6/15/2014 0:00,Large,151,Phone Call,Business,1
A005299,S022004,9/27/2017 0:00,10/1/2017 0:00,Small,292,Online,Business,4
A005299,S022005,9/17/2017 0:00,9/17/2017 0:00,Small,335,Online,Leisure,0
A005300,S022006,6/5/2015 0:00,6/8/2015 0:00,Small,151,Phone Call,Leisure,3
A005300,S022007,11/14/2016 0:00,11/16/2016 0:00,Small,173,Phone Call,Leisure,2
A005301,S022008,9/1/2014 0:00,9/2/2014 0:00,Large,199,Online,Business,1
A005302,S022009,11/24/2014 0:00,11/27/2014 0:00,Large,387,Online,Leisure,3
A005303,S022010,1/1/2014 0:00,1/6/2014 0:00,Large,154,Phone Call,Leisure,5
A005304,S022011,5/10/2017 0:00,5/11/2017 0:00,Large,177,Online,Business,1
A005305,S022012,2/8/2014 0:00,2/12/2014 0:00,Small,204,Phone Call,Leisure,4
A005306,S022013,1/20/2016 0:00,1/23/2016 0:00,Large,467,Phone Call,Business,3
A005306,S022014,5/19/2015 0:00,5/20/2015 0:00,Small,185,Online,Business,1
A005306,S022015,5/10/2016 0:00,5/13/2016 0:00,Small,201,Online,Business,3
A005306,S022016,10/21/2016 0:00,10/22/2016 0:00,Large,484,Phone Call,Leisure,1
A005306,S022017,4/7/2014 0:00,4/9/2014 0:00,Large,215,Online,Business,2
A005306,S022018,7/7/2014 0:00,7/7/2014 0:00,Large,132,Online,Business,0
A005306,S022019,1/6/2017 0:00,1/12/2017 0:00,Large,303,Online,Business,6
A005307,S022020,7/26/2014 0:00,7/28/2014 0:00,Small,99,Online,Business,2
A005307,S022021,11/4/2016 0:00,11/8/2016 0:00,Large,291,Online,Business,4
A005307,S022022,5/8/2015 0:00,5/14/2015 0:00,Large,318,Phone Call,Business,6
A005308,S022023,5/2/2015 0:00,5/2/2015 0:00,Large,233,Phone Call,Business,0
A005308,S022024,12/24/2016 0:00,12/25/2016 0:00,Large,193,Phone Call,Business,1
A005309,S022025,5/28/2014 0:00,5/29/2014 0:00,Small,386,Online,Leisure,1
A005309,S022026,3/27/2016 0:00,4/1/2016 0:00,Large,344,Phone Call,Business,5
A005309,S022027,6/29/2015 0:00,6/30/2015 0:00,Small,422,Online,Leisure,1
A005309,S022028,2/5/2015 0:00,2/5/2015 0:00,Large,414,Online,Business,0
A005309,S022029,6/22/2016 0:00,6/25/2016 0:00,Large,464,Online,Leisure,3
A005309,S022030,2/26/2017 0:00,3/3/2017 0:00,Large,282,Phone Call,Business,5
A005310,S022031,2/8/2014 0:00,2/11/2014 0:00,Large,382,Online,Business,3
A005310,S022032,9/13/2017 0:00,9/14/2017 0:00,Small,365,Phone Call,Business,1
A005310,S022033,5/25/2014 0:00,5/25/2014 0:00,Large,395,Online,Business,0
A005310,S022034,1/19/2016 0:00,1/25/2016 0:00,Large,229,Phone Call,Business,6
A005311,S022035,2/8/2014 0:00,2/13/2014 0:00,Large,112,Online,Business,5
A005311,S022036,3/6/2015 0:00,3/7/2015 0:00,Large,87,Online,Business,1
A005311,S022037,12/15/2014 0:00,12/15/2014 0:00,Small,421,Phone Call,Business,0
A005312,S022038,12/2/2017 0:00,12/7/2017 0:00,Large,340,Online,Business,5
A005312,S022039,11/1/2014 0:00,11/5/2014 0:00,Large,470,Online,Business,4
A005312,S022040,6/15/2016 0:00,6/16/2016 0:00,Small,378,Online,Business,1
A005312,S022041,12/26/2016 0:00,12/27/2016 0:00,Small,131,Phone Call,Business,1
A005313,S022042,4/13/2015 0:00,4/17/2015 0:00,Large,206,Phone Call,Leisure,4
A005313,S022043,4/15/2016 0:00,4/19/2016 0:00,Small,247,Phone Call,Leisure,4
A005314,S022044,10/24/2017 0:00,10/30/2017 0:00,Small,255,Online,Business,6
A005314,S022045,8/16/2015 0:00,8/21/2015 0:00,Small,82,Online,Business,5
A005314,S022046,6/12/2015 0:00,6/18/2015 0:00,Small,237,Phone Call,Business,6
A005314,S022047,12/17/2016 0:00,12/19/2016 0:00,Large,316,Online,Business,2
A005315,S022048,4/4/2015 0:00,4/6/2015 0:00,Large,355,Online,Business,2
A005316,S022049,5/14/2014 0:00,5/17/2014 0:00,Large,166,Online,Leisure,3
A005316,S022050,9/21/2016 0:00,9/22/2016 0:00,Small,153,Online,Leisure,1
A005317,S022051,1/17/2014 0:00,1/21/2014 0:00,Large,136,Phone Call,Leisure,4
A005317,S022052,1/13/2016 0:00,1/14/2016 0:00,Large,122,Phone Call,Leisure,1
A005318,S022053,12/20/2014 0:00,12/22/2014 0:00,Large,148,Phone Call,Leisure,2
A005318,S022054,3/11/2014 0:00,3/12/2014 0:00,Large,213,Phone Call,Leisure,1
A005319,S022055,3/31/2014 0:00,4/4/2014 0:00,Large,199,Phone Call,Leisure,4
A005320,S022056,6/28/2015 0:00,6/29/2015 0:00,Large,136,Phone Call,Leisure,1
A005321,S022057,8/11/2017 0:00,8/16/2017 0:00,Small,305,Online,Business,5
A005321,S022058,9/26/2016 0:00,9/29/2016 0:00,Large,111,Online,Business,3
A005321,S022059,8/3/2014 0:00,8/7/2014 0:00,Small,482,Phone Call,Business,4
A005322,S022060,5/20/2017 0:00,5/21/2017 0:00,Small,381,Online,Business,1
A005322,S022061,10/8/2017 0:00,10/8/2017 0:00,Small,384,Online,Business,0
A005322,S022062,5/8/2017 0:00,5/8/2017 0:00,Large,385,Phone Call,Business,0
A005322,S022063,3/6/2014 0:00,3/11/2014 0:00,Large,262,Online,Business,5
A005322,S022064,1/15/2015 0:00,1/18/2015 0:00,Large,224,Phone Call,Business,3
A005322,S022065,7/27/2017 0:00,7/29/2017 0:00,Large,425,Online,Business,2
A005322,S022066,10/15/2017 0:00,10/16/2017 0:00,Large,112,Online,Business,1
A005322,S022067,12/19/2015 0:00,12/22/2015 0:00,Large,373,Online,Business,3
A005323,S022068,9/2/2016 0:00,9/8/2016 0:00,Small,125,Online,Business,6
A005323,S022069,7/3/2015 0:00,7/5/2015 0:00,Large,176,Phone Call,Business,2
A005323,S022070,11/3/2015 0:00,11/5/2015 0:00,Small,156,Online,Business,2
A005324,S022071,12/12/2015 0:00,12/18/2015 0:00,Large,399,Phone Call,Leisure,6
A005324,S022072,5/30/2017 0:00,6/1/2017 0:00,Large,225,Online,Business,2
A005324,S022073,7/25/2016 0:00,7/26/2016 0:00,Small,490,Online,Business,1
A005324,S022074,7/3/2015 0:00,7/7/2015 0:00,Large,82,Online,Business,4
A005325,S022075,1/28/2015 0:00,1/29/2015 0:00,Large,217,Phone Call,Leisure,1
A005325,S022076,7/18/2015 0:00,7/19/2015 0:00,Large,201,Online,Leisure,1
A005326,S022077,12/9/2017 0:00,12/13/2017 0:00,Small,407,Online,Leisure,4
A005326,S022078,4/12/2014 0:00,4/15/2014 0:00,Large,124,Online,Leisure,3
A005326,S022079,6/6/2017 0:00,6/8/2017 0:00,Large,259,Phone Call,Leisure,2
A005326,S022080,6/9/2017 0:00,6/15/2017 0:00,Small,304,Phone Call,Business,6
A005326,S022081,8/4/2015 0:00,8/9/2015 0:00,Small,288,Phone Call,Business,5
A005326,S022082,10/24/2014 0:00,10/25/2014 0:00,Large,474,Online,Business,1
A005326,S022083,4/5/2015 0:00,4/8/2015 0:00,Large,233,Online,Business,3
A005326,S022084,11/5/2017 0:00,11/9/2017 0:00,Small,187,Online,Leisure,4
A005327,S022085,11/5/2017 0:00,11/9/2017 0:00,Small,134,Online,Leisure,4
A005328,S022086,8/13/2014 0:00,8/16/2014 0:00,Small,235,Phone Call,Business,3
A005329,S022087,9/4/2014 0:00,9/7/2014 0:00,Large,136,Phone Call,Business,3
A005330,S022088,3/19/2015 0:00,3/23/2015 0:00,Small,249,Phone Call,Leisure,4
A005331,S022089,4/26/2015 0:00,4/29/2015 0:00,Large,304,Online,Leisure,3
A005331,S022090,7/5/2016 0:00,7/7/2016 0:00,Small,445,Online,Business,2
A005331,S022091,6/9/2014 0:00,6/14/2014 0:00,Small,279,Phone Call,Business,5
A005331,S022092,3/16/2014 0:00,3/19/2014 0:00,Large,474,Online,Business,3
A005331,S022093,8/31/2017 0:00,9/4/2017 0:00,Small,325,Phone Call,Business,4
A005332,S022094,6/4/2017 0:00,6/5/2017 0:00,Large,451,Phone Call,Leisure,1
A005332,S022095,11/21/2016 0:00,11/24/2016 0:00,Small,171,Phone Call,Business,3
A005332,S022096,5/16/2014 0:00,5/16/2014 0:00,Large,204,Online,Business,0
A005332,S022097,3/12/2015 0:00,3/14/2015 0:00,Large,341,Online,Business,2
A005332,S022098,8/1/2016 0:00,8/3/2016 0:00,Small,328,Phone Call,Business,2
A005332,S022099,12/19/2017 0:00,12/25/2017 0:00,Small,445,Phone Call,Leisure,6
A005333,S022100,8/26/2014 0:00,9/1/2014 0:00,Small,448,Online,Business,6
A005333,S022101,11/22/2017 0:00,11/27/2017 0:00,Large,300,Phone Call,Leisure,5
A005333,S022102,4/20/2015 0:00,4/24/2015 0:00,Small,451,Online,Leisure,4
A005333,S022103,10/21/2015 0:00,10/25/2015 0:00,Small,228,Online,Business,4
A005333,S022104,10/18/2016 0:00,10/22/2016 0:00,Large,234,Online,Leisure,4
A005333,S022105,1/30/2017 0:00,1/31/2017 0:00,Large,340,Online,Business,1
A005333,S022106,11/2/2015 0:00,11/8/2015 0:00,Small,495,Online,Business,6
A005333,S022107,6/15/2015 0:00,6/15/2015 0:00,Large,450,Phone Call,Leisure,0
A005333,S022108,8/13/2015 0:00,8/15/2015 0:00,Large,454,Online,Business,2
A005334,S022109,9/4/2016 0:00,9/4/2016 0:00,Small,402,Phone Call,Leisure,0
A005334,S022110,12/17/2015 0:00,12/23/2015 0:00,Large,175,Online,Business,6
A005334,S022111,8/5/2014 0:00,8/6/2014 0:00,Small,186,Phone Call,Business,1
A005334,S022112,6/12/2017 0:00,6/17/2017 0:00,Large,296,Online,Business,5
A005334,S022113,12/29/2017 0:00,1/4/2018 0:00,Large,180,Online,Leisure,6
A005334,S022114,3/22/2017 0:00,3/25/2017 0:00,Large,490,Phone Call,Business,3
A005334,S022115,7/12/2014 0:00,7/15/2014 0:00,Large,377,Online,Business,3
A005334,S022116,10/27/2017 0:00,10/27/2017 0:00,Large,255,Online,Business,0
A005334,S022117,10/17/2015 0:00,10/23/2015 0:00,Large,206,Online,Business,6
A005335,S022118,4/17/2015 0:00,4/20/2015 0:00,Large,237,Phone Call,Business,3
A005335,S022119,7/16/2015 0:00,7/17/2015 0:00,Large,149,Phone Call,Leisure,1
A005336,S022120,3/13/2016 0:00,3/15/2016 0:00,Large,132,Online,Business,2
A005336,S022121,2/26/2016 0:00,2/27/2016 0:00,Large,197,Online,Business,1
A005336,S022122,4/24/2014 0:00,4/27/2014 0:00,Small,344,Phone Call,Business,3
A005336,S022123,8/28/2014 0:00,9/3/2014 0:00,Large,211,Phone Call,Business,6
A005336,S022124,8/15/2016 0:00,8/16/2016 0:00,Small,373,Online,Business,1
A005337,S022125,1/4/2017 0:00,1/7/2017 0:00,Small,367,Phone Call,Business,3
A005337,S022126,11/8/2015 0:00,11/12/2015 0:00,Large,322,Online,Business,4
A005337,S022127,2/16/2016 0:00,2/22/2016 0:00,Large,141,Online,Business,6
A005338,S022128,11/5/2017 0:00,11/8/2017 0:00,Large,90,Online,Business,3
A005338,S022129,7/1/2016 0:00,7/2/2016 0:00,Small,437,Online,Business,1
A005338,S022130,11/5/2016 0:00,11/8/2016 0:00,Large,204,Phone Call,Business,3
A005338,S022131,7/28/2017 0:00,7/30/2017 0:00,Large,312,Online,Business,2
A005338,S022132,7/17/2015 0:00,7/22/2015 0:00,Small,294,Phone Call,Business,5
A005338,S022133,11/30/2016 0:00,12/4/2016 0:00,Large,413,Online,Leisure,4
A005338,S022134,7/10/2014 0:00,7/10/2014 0:00,Large,166,Online,Business,0
A005338,S022135,5/20/2014 0:00,5/26/2014 0:00,Large,353,Phone Call,Business,6
A005338,S022136,5/20/2017 0:00,5/23/2017 0:00,Large,358,Phone Call,Business,3
A005339,S022137,5/28/2017 0:00,5/30/2017 0:00,Large,135,Online,Business,2
A005339,S022138,10/2/2017 0:00,10/6/2017 0:00,Small,308,Online,Leisure,4
A005339,S022139,3/26/2015 0:00,3/31/2015 0:00,Large,112,Online,Business,5
A005339,S022140,8/29/2015 0:00,9/3/2015 0:00,Large,325,Phone Call,Business,5
A005340,S022141,3/8/2016 0:00,3/12/2016 0:00,Small,197,Online,Leisure,4
A005340,S022142,2/26/2014 0:00,2/28/2014 0:00,Small,184,Phone Call,Leisure,2
A005341,S022143,6/27/2014 0:00,6/29/2014 0:00,Large,324,Phone Call,Business,2
A005341,S022144,9/6/2014 0:00,9/10/2014 0:00,Large,242,Online,Business,4
A005341,S022145,7/23/2017 0:00,7/28/2017 0:00,Small,115,Phone Call,Business,5
A005341,S022146,12/21/2016 0:00,12/24/2016 0:00,Large,95,Online,Business,3
A005342,S022147,11/8/2015 0:00,11/10/2015 0:00,Small,148,Phone Call,Leisure,2
A005342,S022148,1/3/2014 0:00,1/3/2014 0:00,Small,190,Phone Call,Leisure,0
A005343,S022149,2/7/2016 0:00,2/13/2016 0:00,Large,92,Online,Business,6
A005343,S022150,3/10/2017 0:00,3/13/2017 0:00,Large,451,Online,Business,3
A005343,S022151,4/30/2014 0:00,5/5/2014 0:00,Large,385,Phone Call,Business,5
A005344,S022152,2/21/2017 0:00,2/26/2017 0:00,Large,139,Online,Business,5
A005344,S022153,1/25/2017 0:00,1/28/2017 0:00,Large,145,Online,Business,3
A005344,S022154,3/25/2017 0:00,3/28/2017 0:00,Large,257,Online,Business,3
A005345,S022155,6/23/2015 0:00,6/25/2015 0:00,Large,156,Phone Call,Leisure,2
A005345,S022156,6/26/2014 0:00,6/28/2014 0:00,Large,130,Phone Call,Business,2
A005346,S022157,8/22/2014 0:00,8/24/2014 0:00,Small,104,Online,Leisure,2
A005346,S022158,8/20/2014 0:00,8/26/2014 0:00,Large,348,Phone Call,Business,6
A005346,S022159,11/14/2016 0:00,11/17/2016 0:00,Large,205,Phone Call,Business,3
A005346,S022160,12/10/2014 0:00,12/13/2014 0:00,Small,340,Online,Business,3
A005346,S022161,2/22/2014 0:00,2/24/2014 0:00,Large,394,Phone Call,Business,2
A005346,S022162,11/12/2017 0:00,11/14/2017 0:00,Large,475,Online,Business,2
A005346,S022163,11/25/2015 0:00,12/1/2015 0:00,Large,140,Online,Business,6
A005346,S022164,6/17/2014 0:00,6/22/2014 0:00,Large,404,Online,Business,5
A005347,S022165,8/20/2015 0:00,8/20/2015 0:00,Large,133,Online,Business,0
A005347,S022166,3/26/2015 0:00,3/29/2015 0:00,Large,226,Online,Leisure,3
A005348,S022167,1/23/2015 0:00,1/26/2015 0:00,Large,189,Online,Leisure,3
A005348,S022168,5/11/2016 0:00,5/13/2016 0:00,Large,190,Phone Call,Leisure,2
A005349,S022169,7/15/2016 0:00,7/21/2016 0:00,Large,274,Online,Business,6
A005349,S022170,10/25/2017 0:00,10/25/2017 0:00,Small,134,Online,Business,0
A005349,S022171,10/31/2017 0:00,11/1/2017 0:00,Large,376,Online,Business,1
A005349,S022172,3/4/2014 0:00,3/5/2014 0:00,Large,262,Online,Leisure,1
A005349,S022173,1/17/2017 0:00,1/20/2017 0:00,Small,295,Online,Business,3
A005349,S022174,7/7/2016 0:00,7/9/2016 0:00,Small,324,Online,Business,2
A005349,S022175,1/11/2016 0:00,1/14/2016 0:00,Large,98,Phone Call,Business,3
A005350,S022176,1/2/2014 0:00,1/7/2014 0:00,Small,203,Online,Business,5
A005350,S022177,3/28/2015 0:00,4/2/2015 0:00,Large,310,Phone Call,Business,5
A005350,S022178,4/11/2016 0:00,4/17/2016 0:00,Large,457,Phone Call,Business,6
A005350,S022179,8/21/2016 0:00,8/21/2016 0:00,Large,376,Phone Call,Business,0
A005350,S022180,11/5/2015 0:00,11/10/2015 0:00,Small,156,Phone Call,Leisure,5
A005350,S022181,10/24/2017 0:00,10/30/2017 0:00,Large,456,Online,Business,6
A005350,S022182,8/26/2017 0:00,8/28/2017 0:00,Small,412,Online,Business,2
A005350,S022183,10/6/2017 0:00,10/10/2017 0:00,Large,369,Online,Leisure,4
A005350,S022184,6/5/2014 0:00,6/9/2014 0:00,Large,355,Online,Business,4
A005351,S022185,8/18/2017 0:00,8/22/2017 0:00,Large,465,Online,Leisure,4
A005351,S022186,9/20/2014 0:00,9/22/2014 0:00,Small,139,Phone Call,Business,2
A005351,S022187,2/19/2015 0:00,2/21/2015 0:00,Small,110,Online,Leisure,2
A005351,S022188,11/18/2017 0:00,11/19/2017 0:00,Large,265,Phone Call,Leisure,1
A005351,S022189,9/26/2016 0:00,9/28/2016 0:00,Small,121,Phone Call,Leisure,2
A005351,S022190,1/4/2015 0:00,1/7/2015 0:00,Large,493,Phone Call,Business,3
A005351,S022191,3/16/2015 0:00,3/19/2015 0:00,Small,418,Online,Business,3
A005351,S022192,1/25/2017 0:00,1/25/2017 0:00,Large,387,Phone Call,Business,0
A005351,S022193,3/15/2017 0:00,3/19/2017 0:00,Large,218,Online,Leisure,4
A005352,S022194,6/29/2017 0:00,6/30/2017 0:00,Large,225,Online,Leisure,1
A005352,S022195,7/10/2015 0:00,7/16/2015 0:00,Small,271,Online,Business,6
